avg_mae,avg_mfe,avg_trade_pnl,avg_trade_return,bucket,gross_loser,gross_winner,median_trade_pnl,median_trade_return,oos_trade_count,profit_factor,top20_winner_count,top20_winner_pnl,top20_winner_pnl_share,trade_count,win_rate,worst20_loser_count
-0.019788496197242697,0.11574913656639627,32104.319839275366,0.04454719315564226,Q1,-336006.1386323957,1812804.8512390624,1568.5021879165301,0.0039391238737463965,21,5.395153965393305,5,1356921.6201728457,0.2747227441510591,46,0.5217391304347826,3
-0.05661685106917,0.16711917896969763,19635.79472494178,0.055600229310269936,Q2,-628055.0167623142,1531301.5741096362,-2457.998343328407,-0.008642160803371646,22,2.4381647041108714,3,1085076.5193219846,0.21968490631319124,46,0.391304347826087,4
-0.030796549160197372,0.12143228581437875,31303.346032887315,0.03244729333470291,Q3,-1126267.8350910968,2597525.098636801,47.644783237674346,0.0004668577816293157,30,2.3063120669043196,9,2104496.3910170086,0.4260769487352904,47,0.5319148936170213,7
-0.04843729915144709,0.12417670747769556,13174.426065628011,0.03489175202759621,Q4,-359221.16266926576,965244.7616881543,-1126.5301673133945,-0.006255573077719913,18,2.6870487098134954,3,392745.66369184456,0.07951540080045935,46,0.43478260869565216,3
-0.05660769368607292,0.1485380898159866,-4428.871850027983,0.018165240558614713,Q5,-623715.324907922,415558.3479566067,-3981.593289927441,-0.018437103752756978,12,0.6662628467850376,0,0.0,0.0,47,0.425531914893617,3
-0.014590486396028973,0.0641592766225324,69.45227545366333,0.007275254859683191,missing,-271.2726791811565,549.0817809958098,-16.124701651167925,-0.0016376446100451138,0,2.024095396017126,0,0.0,0.0,4,0.5,0
