atr_at_entry,atr_bucket,atr_pct_at_entry,direction,entry_notional,entry_ref_close,entry_step,entry_time,exit_step,exit_time,is_oos,is_top20_winner,is_worst20_loser,mae,mfe,pnl,realized_vol_20d_at_entry,realized_vol_bucket,trade_id,trade_return,win
5.449843749999998,Q5,0.0028051635791825147,-1,89091.31487584415,1942.79,189488,2021-07-14 00:05:00,192080,2021-07-23 00:05:00,False,False,False,-0.053434210198107124,0.13006833255759842,-3721.374003860561,0.95221523606828,Q4,30,-0.041770334280581585,False
5.894791666666667,Q5,0.002700997350072931,1,85352.12260900842,2182.45,192656,2021-07-25 00:05:00,209936,2021-09-23 00:05:00,False,False,False,-0.03486822131207268,0.8453199039190029,34274.42691055476,0.8605477220933164,Q4,31,0.4015650210313257,True
10.020312499999992,Q5,0.0030251278544602615,1,119626.54951956318,3312.36,212528,2021-10-02 00:05:00,231248,2021-12-06 00:05:00,False,False,False,-0.014323754302522973,0.4723510932724484,31590.289119135792,1.049659390043115,Q5,32,0.2640742313976853,True
17.10515624999998,Q5,0.003921680873698034,1,151216.83863869897,4361.69,231536,2021-12-07 00:05:00,232976,2021-12-12 00:05:00,False,False,False,-0.11950380717093245,0.030347023570577836,-9642.895940220042,0.9218680356364732,Q4,33,-0.06376866509727615,False
10.405399305555575,Q5,0.0030546974792903785,-1,141573.94269847893,3406.36,240464,2022-01-07 00:05:00,246224,2022-01-27 00:05:00,False,False,False,-0.0013184642410892788,0.5770758904845239,39124.28035168935,0.6339010080072524,Q2,34,0.2763522693933542,True
10.960625000000007,Q5,0.004448305600649354,1,180669.9082616286,2464.0,246224,2022-01-27 00:05:00,246475,2022-01-27 21:00:00,False,False,False,-0.05392866011671105,0.022378669271359453,-9399.757836988516,1.0591610455019629,Q5,35,-0.052027246415472246,False
11.421805555555546,Q5,0.004885518803517508,-1,171270.15042464007,2337.89,246475,2022-01-27 21:00:00,246962,2022-01-29 13:35:00,False,False,False,-0.11367219152483332,0.009583632241487283,-18589.395825067797,1.0564363333650584,Q5,36,-0.10853844513464853,False
8.389756944444441,Q5,0.0030502772031326935,1,152646.50056948734,2750.49,248591,2022-02-04 05:20:00,249284,2022-02-06 15:05:00,False,False,False,-0.0028046276508812973,0.11156098843453455,11417.843141022488,1.1131905565506914,Q5,37,0.0747992459599484,True
7.261510416666665,Q4,0.0024519538671583054,-1,164064.34371050983,2961.52,249284,2022-02-06 15:05:00,249750,2022-02-08 05:55:00,False,False,False,-0.07951181545679731,-0.000200000000000089,-13035.561191439367,1.1324992742451172,Q5,38,-0.07945395627486558,False
6.893385416666664,Q4,0.0021575000991107154,1,150995.96965032836,3195.08,249750,2022-02-08 05:55:00,250537,2022-02-10 23:30:00,False,False,False,-0.05301045495625123,0.027177115752824887,-5640.711929682555,1.1307663797670309,Q5,39,-0.03735670523355779,False
6.687013888888893,Q4,0.0022598363299580248,1,145355.2577206458,2959.07,251580,2022-02-14 14:25:00,252179,2022-02-16 16:20:00,False,False,False,-0.034055057712029324,0.08014929164013918,4424.30129698629,0.949586835875766,Q4,40,0.03043784838859583,True
6.838715277777769,Q4,0.002243511058184045,-1,149779.5590176321,3048.22,252179,2022-02-16 16:20:00,254066,2022-02-23 06:05:00,False,False,False,-0.04475201525434458,0.22014792159999996,18872.726227091713,0.8532279203939618,Q4,41,0.126003350195937,True
10.841145833333318,Q5,0.004066324278841339,1,168622.3293329203,2666.08,254066,2022-02-23 06:05:00,255380,2022-02-27 19:35:00,False,False,False,-0.13696222893572774,0.07852433445060614,-1059.6266151731543,0.849926491531025,Q4,42,-0.006284023114643824,False
8.482847222222235,Q5,0.003203891429907139,-1,167562.70271774713,2647.67,255380,2022-02-27 19:35:00,255884,2022-03-01 13:35:00,False,False,False,-0.13415745751711783,0.035839565859721256,-21851.909666429943,0.9590062937160194,Q4,43,-0.13041034378180588,False
7.918298611111104,Q5,0.0030075122723413135,1,145677.28051077365,2632.84,258056,2022-03-09 02:35:00,258628,2022-03-11 02:15:00,False,False,False,-0.038147288154742554,0.05544092714850901,-5494.143050322455,1.0207722274559115,Q5,44,-0.03771448115353947,False
7.097708333333336,Q5,0.0027983284773886465,-1,140183.1374604512,2536.41,258628,2022-03-11 02:15:00,259955,2022-03-15 16:50:00,False,False,False,-0.056128190483865525,0.016404389954359777,-3983.593514871318,1.0143210541101444,Q5,45,-0.02841706632507907,False
5.325815972222221,Q3,0.0018458831751335147,-1,136171.5073180878,2885.24,261337,2022-03-20 12:00:00,261799,2022-03-22 02:30:00,False,False,False,-0.027379690227719022,0.023982730566032506,-3684.5744068966887,0.7970746559567659,Q3,46,-0.02705833606063978,False
5.766666666666662,Q4,0.0019461008800200669,1,132459.6986097275,2963.19,261799,2022-03-22 02:30:00,266378,2022-04-07 00:05:00,False,False,False,-0.014730642760186985,0.207804385105405,9453.885492086352,0.7561155090625362,Q3,47,0.07137178773100487,True
8.15246527777779,Q4,0.0025708878321127533,-1,141913.58410181385,3171.07,266378,2022-04-07 00:05:00,266666,2022-04-08 00:05:00,False,False,False,-0.028624024553457472,0.010456197479659757,-2313.084327748016,0.6137901924894972,Q2,48,-0.016299245363914756,False
8.163593749999997,Q4,0.002497504741946339,1,139572.11705724546,3268.7,266698,2022-04-08 02:45:00,267818,2022-04-12 00:05:00,False,False,False,-0.09848077763325536,0.012537825615374976,-12330.77108191885,0.6186633991351538,Q2,49,-0.08834695168277334,False
6.101684027777771,Q4,0.002040621926209327,-1,127241.3459753266,2990.11,267818,2022-04-12 00:05:00,268277,2022-04-13 14:20:00,False,False,False,-0.038370267944089376,0.011271781768892097,-4802.0890557596285,0.6210580625095901,Q2,50,-0.03774000517638978,False
3.290451388888886,Q1,0.0010924038182040842,-1,122413.80865037191,3012.12,269538,2022-04-17 23:25:00,270002,2022-04-19 14:05:00,False,False,False,-0.03675333681493398,0.04514817672466154,-4284.297832795855,0.6074402886651474,Q2,51,-0.034998484893418426,False
5.749704861111101,Q3,0.00184574697558388,1,118105.02805584598,3115.11,270002,2022-04-19 14:05:00,270647,2022-04-21 19:50:00,False,False,False,-0.031040010000181306,0.019931382941349884,-3549.5178020271414,0.6115864610213076,Q2,52,-0.03005390930815199,False
4.895659722222219,Q3,0.0016451243412735205,1,114555.51025381884,2975.86,271787,2022-04-25 18:50:00,272853,2022-04-29 11:40:00,False,False,False,-0.06885483233433864,0.0223181650280575,-5215.688354639584,0.6062032310040562,Q2,53,-0.0455297902569965,False
6.892968749999999,Q4,0.0024258289664929314,-1,109339.82189917925,2841.49,272853,2022-04-29 11:40:00,273570,2022-05-01 23:25:00,False,False,False,-0.01731531026763533,0.044582547291376784,59.94627962015511,0.5882312647339903,Q2,54,0.0005482566056805063,True
5.064687499999993,Q3,0.001787191941790052,1,109377.90021441957,2833.88,273570,2022-05-01 23:25:00,274101,2022-05-03 19:40:00,False,False,False,-0.026514663488358292,0.01669547611829536,-2866.07785322587,0.5928582623917308,Q2,55,-0.02620344555533923,False
5.748697916666674,Q4,0.0020788996031717356,-1,106511.8223611937,2765.26,274101,2022-05-03 19:40:00,277466,2022-05-15 12:05:00,False,False,False,-0.07398887912854324,0.5858261254434611,25933.17423582128,0.582629074841763,Q2,56,0.24347695552404444,True
7.445937499999993,Q5,0.0035624790679871744,1,132423.69423254274,2090.1,277466,2022-05-15 12:05:00,278340,2022-05-18 12:55:00,False,False,False,-0.05264800035503703,0.03585956303326454,-5619.723724207841,1.1690150651643834,Q5,57,-0.042437448651291364,False
5.96418402777778,Q5,0.0029790682596053902,-1,126803.9705083349,2002.03,278340,2022-05-18 12:55:00,278781,2022-05-20 01:40:00,False,False,False,-0.02522514600853132,0.051851795302894965,-3047.8929082214745,1.1900149892412724,Q5,58,-0.024036257666088894,False
3.8713368055555595,Q3,0.001944779695651909,-1,123730.71680601175,1990.63,279862,2022-05-23 19:45:00,281661,2022-05-30 01:40:00,False,False,False,-0.01610687459083371,0.1670756860467164,9503.979987315004,1.2078795933146163,Q5,59,0.07681180738826231,True
3.5331423611111124,Q3,0.0019275085030147749,1,133209.95064996555,1833.01,281661,2022-05-30 01:40:00,282267,2022-06-01 04:10:00,False,False,False,-0.00077176287738423,0.09761100510666476,5789.827658736322,1.192897072105399,Q5,60,0.04346392766070602,True
5.299027777777776,Q5,0.0027608593463262247,-1,138999.77830870188,1919.34,282267,2022-06-01 04:10:00,283346,2022-06-04 22:05:00,False,False,False,-0.028506505573879126,0.10372107972408062,8742.063103900015,1.0429749199231126,Q5,61,0.06289264062338962,True
3.462430555555557,Q3,0.00192861908413435,1,147714.04145694018,1795.29,283346,2022-06-04 22:05:00,283952,2022-06-07 00:35:00,False,False,False,-0.024750162553515698,0.06851833936203922,-1365.6554053572763,0.8021551023163044,Q4,62,-0.009245264647067259,False
3.7886979166666532,Q4,0.0021229123124536487,-1,146348.3860515829,1784.67,283952,2022-06-07 00:35:00,286538,2022-06-16 00:05:00,False,False,False,-0.0525695925245091,0.7553919547256127,43704.53024715526,0.7812428424368787,Q3,63,0.29863349659183036,True
4.550746527777776,Q5,0.003985694603797416,1,190023.64662152785,1141.77,288796,2022-06-23 20:15:00,289870,2022-06-27 13:45:00,False,False,False,-0.01733488402643646,0.12196959539135732,8474.028016407072,1.5091191083310345,Q5,64,0.044594597393896374,True
3.3917534722222173,Q5,0.0028448579750907682,-1,198497.67463793492,1192.24,289870,2022-06-27 13:45:00,291864,2022-07-04 11:55:00,False,False,False,-0.037009145113605424,0.19490686446365424,16756.747354300227,1.5302967027046175,Q5,65,0.08441785217315509,True
2.2856770833333364,Q4,0.002090545560697804,1,215214.72245730757,1093.34,291864,2022-07-04 11:55:00,293479,2022-07-10 02:30:00,False,False,False,-0.013201141857545062,0.16816534494363045,18880.601961238688,1.393039334636112,Q5,66,0.08772913741988102,True
3.2047395833333336,Q5,0.002695912969474682,-1,234095.32441854625,1188.74,293479,2022-07-10 02:30:00,294463,2022-07-13 12:30:00,False,False,False,-0.005038061972473251,0.15034529845040012,17465.501745553338,1.0145311800047927,Q5,67,0.07460850313407469,True
2.855833333333334,Q5,0.0025966134160127783,1,251514.00709921587,1099.83,294463,2022-07-13 12:30:00,296666,2022-07-21 04:05:00,False,False,False,-0.08441298071903147,0.48242920781346066,87236.47471089859,0.9277486660677129,Q4,68,0.34684539329249375,True
8.002777777777784,Q5,0.005397654034544989,-1,338750.48181011446,1482.64,296666,2022-07-21 04:05:00,297550,2022-07-24 05:45:00,False,False,False,-0.1103496514144382,0.012160155454924215,-28571.30892885907,1.0638380006498782,Q5,69,-0.08434322742860224,False
5.936631944444438,Q5,0.0036934053008936636,1,310111.42278489337,1607.36,297550,2022-07-24 05:45:00,297999,2022-07-25 19:10:00,False,False,False,-0.08232799212490938,0.035776561448988886,-24760.34055638779,1.0769200938177073,Q5,70,-0.07984336834171576,False
5.07102430555555,Q5,0.003035941583732287,-1,285351.0822285056,1670.33,299769,2022-07-31 22:40:00,300509,2022-08-03 12:20:00,False,False,False,-0.02053042855359921,0.07080043847278139,-1848.3966282086913,1.1518308818703975,Q5,71,-0.0064776226316482595,False
5.484878472222223,Q5,0.0032648474816499144,1,283445.61538385117,1679.98,300509,2022-08-03 12:20:00,302229,2022-08-09 11:40:00,False,False,False,-0.05940079883766847,0.08101457363817,4914.057706488122,1.1419102307605566,Q5,72,0.017336862663524875,True
3.447760416666672,Q4,0.00202252646635537,-1,288359.6730903393,1704.68,302229,2022-08-09 11:40:00,302683,2022-08-11 01:30:00,False,False,False,-0.10725662720483786,0.032648778485901975,-30464.735373436066,0.974623212741187,Q5,73,-0.10564839059132886,False
4.6337326388888895,Q4,0.0024541645555020046,1,257837.26578228513,1888.11,302683,2022-08-11 01:30:00,303731,2022-08-14 16:50:00,False,False,False,-0.019942766581633076,0.07322636559156215,8961.978736356134,0.9489458302794118,Q4,74,0.0347582755703108,True
4.030572916666666,Q4,0.002061115358325705,-1,266799.24451864127,1955.53,303731,2022-08-14 16:50:00,304463,2022-08-17 05:50:00,False,False,False,-0.02759018997330065,0.05643600701281182,5268.834124774468,0.8926816554021573,Q4,75,0.01974830976107331,True
5.1463194444444404,Q5,0.0026795094523874795,1,272014.718794512,1920.62,304463,2022-08-17 05:50:00,304974,2022-08-19 00:25:00,False,False,False,-0.05589113145791769,0.019188548095696367,-13965.221276690223,0.8485796418645912,Q4,76,-0.051339947112347135,False
4.378125000000001,Q4,0.0024078916974656817,-1,258049.49751782176,1818.24,304974,2022-08-19 00:25:00,305802,2022-08-21 21:25:00,False,False,False,-0.007231294302191937,0.19544983858267706,25299.36208357266,0.7948122698783748,Q3,77,0.09804073376203883,True
4.891718749999998,Q5,0.002978324170137112,1,283297.24970189086,1642.44,305802,2022-08-21 21:25:00,307070,2022-08-26 07:05:00,False,False,False,-0.06891749982484696,0.047924225687329125,1666.9889065336902,0.8041685415426956,Q4,78,0.005884239639770015,True
3.7808854166666723,Q4,0.0022863879398099187,-1,284964.23860842455,1653.65,307070,2022-08-26 07:05:00,308019,2022-08-29 14:10:00,False,False,False,-0.03141112408441016,0.16240498963129602,24661.925174954784,0.7799191417753358,Q3,79,0.08654393019765284,True
3.558749999999998,Q4,0.002356553984703505,1,309569.1709356577,1510.15,308019,2022-08-29 14:10:00,308891,2022-09-01 14:50:00,False,False,False,-0.023901160158785295,0.07178415989130449,1812.9776975369896,0.8253354618315208,Q4,80,0.005856454284699452,True
6.123003472222223,Q5,0.004020779249443292,-1,311382.1486331947,1522.84,308891,2022-09-01 14:50:00,309722,2022-09-04 12:05:00,False,False,False,-0.08438177245573897,0.004504599136877063,-11117.859226388566,0.8571698569937494,Q4,81,-0.035704870286206745,False
3.2489062500000054,Q4,0.0020633216372412076,1,300202.0129770795,1574.6,309722,2022-09-04 12:05:00,310395,2022-09-06 20:10:00,False,False,False,-0.018647486605558483,0.07147477917942213,-2851.12702726468,0.8637416742130163,Q4,82,-0.009497361456674723,False
4.131874999999997,Q4,0.002417375558727854,-1,297350.8859498148,1709.24,312072,2022-09-12 15:55:00,312729,2022-09-14 22:40:00,False,False,False,-0.030760666493979016,0.09904234448836635,13154.853549927822,0.8219490919142055,Q4,83,0.044240169347092594,True
5.541718749999998,Q5,0.0033971389207314443,1,310446.26932255266,1631.29,312729,2022-09-14 22:40:00,313231,2022-09-16 16:30:00,False,False,True,-0.13384372933842348,0.013915224617911504,-39797.68306126399,0.8593856066605139,Q4,84,-0.12819507590833482,False
6.295329861111113,Q5,0.004426255114086013,-1,270648.58626128867,1422.27,313231,2022-09-16 16:30:00,315107,2022-09-23 04:50:00,False,False,False,-0.03716458089231778,0.1659895821895918,12645.135390775773,0.8645538830247667,Q4,85,0.046721601488684476,True
5.046788194444443,Q5,0.0037245944209510352,1,283239.59193481214,1354.99,315107,2022-09-23 04:50:00,315789,2022-09-25 13:40:00,False,False,False,-0.06939267197694865,0.0008247349593661912,-11165.324850039906,0.8832175562357384,Q4,86,-0.039420071091648856,False
3.217482638888893,Q4,0.002466997369203497,-1,272074.26708477223,1304.21,315789,2022-09-25 13:40:00,316243,2022-09-27 03:30:00,False,False,False,-0.06625047944679174,0.026562219842182433,-17402.501966663112,0.9073341239212805,Q4,87,-0.0639623223215038,False
2.745173611111114,Q4,0.0020959043588321047,-1,254617.35026469216,1309.78,317554,2022-10-01 16:45:00,318102,2022-10-03 14:25:00,False,False,False,-0.01076620641317394,0.03536722790852331,-1585.5335684196907,0.9069174224454057,Q4,88,-0.006227123040796003,False
2.0067881944444474,Q2,0.0015248918667227303,1,252980.89322621952,1316.02,318102,2022-10-03 14:25:00,318664,2022-10-05 13:15:00,False,False,False,-0.004888077961495818,0.04081537340039665,1584.2700758004503,0.8692260654725732,Q4,89,0.006262410000994703,True
2.122083333333331,Q3,0.001603205781991713,-1,254565.16330201997,1323.65,318664,2022-10-05 13:15:00,319955,2022-10-10 00:50:00,False,False,False,-0.04441586663910102,0.01625792877031773,-1193.4337194536347,0.8251904339225803,Q4,90,-0.004688126623349978,False
0.8521180555555526,Q1,0.0006395458169257663,1,253320.81654990593,1332.38,319955,2022-10-10 00:50:00,320900,2022-10-13 07:35:00,False,False,False,-0.04749252056697861,0.004931226467265182,-10138.56185757072,0.7350102073973429,Q3,91,-0.04002261636312606,False
0.9729861111111049,Q1,0.0007500201275831779,1,243182.2546923352,1297.28,321908,2022-10-16 19:35:00,322432,2022-10-18 15:15:00,False,False,False,-0.002841194790263457,0.03619038588098822,1821.3641402574722,0.5957038340498709,Q2,92,0.007489708254254784,True
1.7486284722222238,Q2,0.0013400067989503147,-1,245003.61883259268,1304.94,322432,2022-10-18 15:15:00,322997,2022-10-20 14:20:00,False,False,False,-0.011663036030861607,0.026724045315081435,-745.8172613118368,0.5584063836750537,Q2,93,-0.0030441071232561777,False
1.735243055555556,Q2,0.0013259085637535577,1,244208.80084751433,1308.72,322997,2022-10-20 14:20:00,325224,2022-10-28 07:55:00,False,False,False,-0.04335366365501936,0.21807420786354204,33405.54589574665,0.5142294461087222,Q1,94,0.13679091736175922,True
4.584618055555553,Q5,0.003078061066538355,-1,277614.346743261,1489.45,325224,2022-10-28 07:55:00,326789,2022-11-02 18:20:00,False,False,False,-0.11726173307193344,0.005404335787127623,-23140.442726971058,0.5947109471449419,Q2,95,-0.0833546356607119,False
3.17923611111111,Q4,0.001971741572259433,1,254418.38114694128,1612.4,326789,2022-11-02 18:20:00,327744,2022-11-06 01:55:00,False,False,False,-0.06822483016838743,0.039278150311133686,777.154318366549,0.6344858668238567,Q2,96,0.00305463117430064,True
2.91015625,Q3,0.0017992137363520581,-1,255195.53546530782,1617.46,327744,2022-11-06 01:55:00,329053,2022-11-10 15:00:00,False,False,False,-0.012335735407217774,0.5075605607824871,46202.53407956901,0.6631279309612869,Q3,97,0.18104757983060385,True
5.247517361111114,Q5,0.004236481137618466,-1,301347.0304377838,1238.65,329822,2022-11-13 07:05:00,331730,2022-11-19 22:05:00,False,False,False,-0.039518142967814196,0.059831854993557254,5934.671972629847,1.2143412897281318,Q5,98,0.019693812691660557,True
1.3348263888888934,Q1,0.00109715064472263,1,307221.43300432607,1216.63,331730,2022-11-19 22:05:00,332258,2022-11-21 18:05:00,False,False,False,-0.10225641239048155,0.012950332166195233,-29656.570866496942,1.210011341351045,Q5,99,-0.0965315817209906,False
2.47520833333334,Q4,0.0022508032493710464,-1,277564.8621378291,1099.7,332258,2022-11-21 18:05:00,332748,2022-11-23 10:55:00,False,False,False,-0.07336568167713131,0.023237969480839338,-18515.958767934877,1.214080192534119,Q5,100,-0.06670858344721059,False
1.2847569444444484,Q1,0.0010754163899724175,-1,258993.39039746666,1194.66,334054,2022-11-27 23:45:00,334641,2022-11-30 00:40:00,False,False,False,-0.07150046672371224,0.03660900650518051,-7966.9361697529675,1.2120028233399704,Q5,101,-0.030761156327296358,False
1.9027951388888944,Q3,0.0015447273411989726,1,250974.6555496342,1231.8,334641,2022-11-30 00:40:00,335631,2022-12-03 11:10:00,False,False,False,-0.00019996000799826774,0.06440447993847731,7269.439055136987,0.9819036460877728,Q5,102,0.02896483327855127,True
1.6347048611111141,Q2,0.0012938523880129758,-1,258244.09460477118,1263.44,335631,2022-12-03 11:10:00,336080,2022-12-05 00:35:00,False,False,False,-0.02148089192306535,0.02430272172119552,-4439.522216757934,0.7010404274326146,Q3,103,-0.017191185818023782,False
1.2414756944444487,Q1,0.0009639609706142983,1,253752.9235690923,1287.89,336080,2022-12-05 00:35:00,336736,2022-12-07 07:15:00,False,False,False,-0.04842349929591694,0.01455743667363918,-11670.57038575114,0.632884207187424,Q2,104,-0.04599186571568093,False
1.7039062500000004,Q2,0.00133132237119685,1,242082.35318334115,1279.86,338497,2022-12-13 10:00:00,338974,2022-12-15 01:45:00,False,False,False,-0.004530501294407241,0.05688657972962785,2743.4185040315497,0.48702491636122686,Q1,105,0.011332583593789757,True
