activations,atr_multiplier,avg_bars_held,baseline_cancels,dd_improve_rel,delta_avg_bars_held,delta_full,delta_giveback_to_loss_6_count,delta_mfe_capture_avg,delta_oos,delta_roll12,full_dd,full_return,giveback_to_loss_6_count,giveback_to_loss_6_pnl,hard_gate_pass,live_activation_time_cst,live_case_hit,live_execution_open,live_execution_return_after_cost,live_reasons,live_status,live_stop_price,live_stop_time_cst,long_side_exits,mfe_capture_avg,missed_pnl_proxy,net_delta_pnl_proxy,oos_return,rolling12_min,saved_pnl_proxy,short_side_exits,signal_variant,stops,top20_winner_exited_pnl,top20_winner_exits,trades,ttl_cancels,ttl_mode,unique_base_trades_stopped,valuable_exit_count,variant,verdict,verdict_reason,worst20_loser_exited_pnl,worst20_loser_exits,year_flat,year_losses,year_min_delta,year_wins
34,1.5,1651.4703389830509,0,0.08281206756993625,-586.9618644067798,-266.3529962615929,-2,0.04921486008382653,2.3081017112674154,0.15112848812459556,-0.46884527790256747,156.4973406388507,15,-76824.39133370883,False,2026-06-26 22:00:00,True,1573.62,0.09822878913141016,2h_lower_wick_setup@2026-06-26 04:00:00+macd_bull_cross_2h,riskoff_stop,1567.0674999999999,2026-06-26 23:05:00,18,0.4023970857517018,408907.91157991753,532734.8884256466,8.605265103205157,0.19107653848140416,941642.800005564,16,2h_wick_r75_v2p0_then_macd2h_12h,34,2487692.4130549654,7,236,0,until_baseline_exit,34,24,2h_wick_r75_v2p0_then_macd2h_12h_trailATR1p5_until_baseline_exit,REJECT,live_case_hit_but_winner_or_net_delta_failed,-240037.52011650172,2,0,5,-1.5571785991707245,3
34,1.5,1651.4703389830509,0,0.08281206756993625,-586.9618644067798,-266.3529962615929,-2,0.04921486008382653,2.3081017112674154,0.15112848812459556,-0.46884527790256747,156.4973406388507,15,-76824.39133370883,False,2026-06-26 22:00:00,True,1573.62,0.09822878913141016,2h_lower_wick_setup@2026-06-26 04:00:00+macd_bull_cross_2h,riskoff_stop,1567.0674999999999,2026-06-26 23:05:00,18,0.4023970857517018,408907.91157991753,532734.8884256466,8.605265103205157,0.19107653848140416,941642.800005564,16,2h_wick_r75_v2p0_then_macd2h_12h,34,2487692.4130549654,7,236,0,24h,34,24,2h_wick_r75_v2p0_then_macd2h_12h_trailATR1p5_24h,REJECT,live_case_hit_but_winner_or_net_delta_failed,-240037.52011650172,2,0,5,-1.5571785991707245,3
34,1.0,1650.5974576271187,0,0.08367405456078204,-587.8347457627119,-269.8069034240101,-2,0.048445012012584276,2.1777166051029777,0.15844412113495987,-0.46840465007049303,153.0434334764335,15,-75957.56208693521,False,2026-06-26 22:00:00,True,1569.28,0.10126715637296697,2h_lower_wick_setup@2026-06-26 04:00:00+macd_bull_cross_2h,riskoff_stop,1568.2150000000001,2026-06-26 22:25:00,18,0.40162723768045955,414603.43042831484,469673.6868350458,8.47487999704072,0.19839217149176847,884277.1172633604,16,2h_wick_r75_v2p0_then_macd2h_12h,34,2487692.4130549654,7,236,0,until_baseline_exit,34,24,2h_wick_r75_v2p0_then_macd2h_12h_trailATR1p0_until_baseline_exit,REJECT,live_case_hit_but_winner_or_net_delta_failed,-240037.52011650172,2,0,5,-1.5544747098202345,3
34,1.0,1650.5974576271187,0,0.08367405456078204,-587.8347457627119,-269.8069034240101,-2,0.048445012012584276,2.1777166051029777,0.15844412113495987,-0.46840465007049303,153.0434334764335,15,-75957.56208693521,False,2026-06-26 22:00:00,True,1569.28,0.10126715637296697,2h_lower_wick_setup@2026-06-26 04:00:00+macd_bull_cross_2h,riskoff_stop,1568.2150000000001,2026-06-26 22:25:00,18,0.40162723768045955,414603.43042831484,469673.6868350458,8.47487999704072,0.19839217149176847,884277.1172633604,16,2h_wick_r75_v2p0_then_macd2h_12h,34,2487692.4130549654,7,236,0,24h,34,24,2h_wick_r75_v2p0_then_macd2h_12h_trailATR1p0_24h,REJECT,live_case_hit_but_winner_or_net_delta_failed,-240037.52011650172,2,0,5,-1.5544747098202345,3
