activation_bar,activation_time_cst,activation_time_utc,anchor,atr_multiplier,atr_ref,close,entry_price,execution_bar,execution_open,execution_return_after_cost,execution_time_utc,live_case_hit,reasons,saved_vs_1590,signal_variant,status,stop_bar,stop_price,stop_time_cst,stop_time_utc,trigger_return_after_cost,ttl_mode,variant
710849,2026-06-26 22:00:00,2026-06-26 14:00:00,1558.41,1.0,9.805000000000032,1569.28,1729.17,710855,1569.28,0.10126715637296697,2026-06-26 14:30:00,True,2h_lower_wick_setup@2026-06-26 04:00:00+macd_bull_cross_2h,20.720000000000027,2h_wick_r75_v2p0_then_macd2h_12h,riskoff_stop,710854,1568.2150000000001,2026-06-26 22:25:00,2026-06-26 14:25:00,0.10126715637296697,24h,2h_wick_r75_v2p0_then_macd2h_12h_trailATR1p0_24h
710849,2026-06-26 22:00:00,2026-06-26 14:00:00,1558.41,1.0,9.805000000000032,1569.28,1729.17,710855,1569.28,0.10126715637296697,2026-06-26 14:30:00,True,2h_lower_wick_setup@2026-06-26 04:00:00+macd_bull_cross_2h,20.720000000000027,2h_wick_r75_v2p0_then_macd2h_12h,riskoff_stop,710854,1568.2150000000001,2026-06-26 22:25:00,2026-06-26 14:25:00,0.10126715637296697,until_baseline_exit,2h_wick_r75_v2p0_then_macd2h_12h_trailATR1p0_until_baseline_exit
710849,2026-06-26 22:00:00,2026-06-26 14:00:00,1552.36,1.5,9.805000000000032,1573.62,1729.17,710863,1573.62,0.09822878913141016,2026-06-26 15:10:00,True,2h_lower_wick_setup@2026-06-26 04:00:00+macd_bull_cross_2h,16.38000000000011,2h_wick_r75_v2p0_then_macd2h_12h,riskoff_stop,710862,1567.0674999999999,2026-06-26 23:05:00,2026-06-26 15:05:00,0.09822878913141016,24h,2h_wick_r75_v2p0_then_macd2h_12h_trailATR1p5_24h
710849,2026-06-26 22:00:00,2026-06-26 14:00:00,1552.36,1.5,9.805000000000032,1573.62,1729.17,710863,1573.62,0.09822878913141016,2026-06-26 15:10:00,True,2h_lower_wick_setup@2026-06-26 04:00:00+macd_bull_cross_2h,16.38000000000011,2h_wick_r75_v2p0_then_macd2h_12h,riskoff_stop,710862,1567.0674999999999,2026-06-26 23:05:00,2026-06-26 15:05:00,0.09822878913141016,until_baseline_exit,2h_wick_r75_v2p0_then_macd2h_12h_trailATR1p5_until_baseline_exit
