bar,bars_held,base_trade_entry_bar,base_trade_exit_bar,base_trade_pnl,base_trade_top20_winner,base_trade_winner,base_trade_worst20_loser,close,current_return,entry_bar,entry_price,lower_shadow_ratio_2h,macd_hist_2h,macd_hist_4h,oi_change_2h,oi_change_4h,reasons,side,time,upper_shadow_ratio_2h,variant,volume_ratio_1h,volume_ratio_2h,entry_notional,early_exit_pnl_proxy,delta_vs_base_pnl_proxy,exit_quality,saved_pnl_proxy,missed_pnl_proxy
528875,25,528850,529800,3812.86221205804,False,True,False,2414.73,0.0077208183532864,528850,2396.22915,0.0821029888368652,13.017613889769027,6.962850864880721,-0.0183079964286907,6.396330979097087e-06,2h_upper_wick+oi_flush,long,2024-10-04 18:00:00,0.9110550954267266,2h_wick_r75_v1p5_oiN0p5,1.971487672611394,1.89986076605968,578513.1549921806,4466.594984681248,653.7327726232083,improved_winner,653.7327726232083,0.0
537539,938,536601,538173,26850.1779598064,False,True,False,2453.56,0.0635802605194084,536601,2609.557984,0.758828788556104,0.5430487083993931,-5.357488331217638,-0.0081643047603583,-0.0119781448725946,2h_lower_wick+oi_flush,short,2024-11-03 20:00:00,0.0402324541797088,2h_wick_r75_v1p5_oiN0p5,0.7814732848561492,2.3314117294999126,565873.9326787298,35978.41206085581,9128.23410104941,improved_winner,9128.23410104941,0.0
543299,5126,538173,551988,223327.4877437217,True,True,False,3399.98,0.3677955207432708,538173,2485.7370479999995,0.0325491459877606,2.6936124936882493,9.924617811566932,0.0028943916813375,-0.0253326379370011,2h_upper_wick+oi_flush,long,2024-11-23 20:00:00,0.7537866580728237,2h_wick_r75_v1p5_oiN0p5,10.811035121766569,4.608295088081581,592610.9358520004,217959.64774984354,-5367.839993878151,missed_winner,0.0,5367.839993878151
563747,239,563508,566964,95432.27353813092,False,True,False,2975.63,0.0485026310394773,563508,3119.955884,0.8374614910659268,-18.834818985719096,-30.157214749202517,-0.006783846663122,-0.0163575959688009,2h_lower_wick+oi_flush,short,2025-02-02 20:00:00,0.0331484904497849,2h_wick_r75_v1p5_oiN0p5,2.0330989620701203,5.583661732433802,662593.8494577534,32137.54500927638,-63294.72852885454,missed_winner,0.0,63294.72852885454
573875,860,573015,575212,84737.91552441102,False,True,False,2030.53,0.065232878115566,573015,2162.987316,0.7500642178268673,-16.28697448210207,-13.222942993730658,-0.0076217920985344,-0.0034957044534733,2h_lower_wick+oi_flush,short,2025-03-10 00:00:00,0.02080657590547,2h_wick_r75_v1p5_oiN0p5,1.4073906995977596,1.59057919883878,796966.4477106703,51988.41514570575,-32749.500378705263,missed_winner,0.0,32749.500378705263
575891,155,575736,576594,-37415.57817728678,False,False,False,1888.66,0.0052789798057881,575736,1898.630198,0.8172678888231738,-4.835835642173229,0.5205466585703231,-0.000629091351413,-0.0149831930208813,2h_lower_wick+oi_flush,short,2025-03-17 00:00:00,0.0147841513897101,2h_wick_r75_v1p5_oiN0p5,1.546483842436266,3.2780990655953963,865521.3812524028,4569.0698931092575,41984.64807039603,saved_loser,41984.64807039603,0.0
593099,2515,590584,599220,289292.0533968997,True,True,False,2566.58,0.3949578352311034,590584,1839.897906,0.0,-8.575075532606988,-19.739630310975087,0.0027216183824816,-0.0181161005336102,2h_upper_wick+oi_flush,long,2025-05-15 18:00:00,0.7639111518204733,2h_wick_r75_v1p5_oiN0p5,0.5219526688212075,2.0670701069386337,944609.0801622719,373080.7574405347,83788.70404363499,improved_winner,83788.70404363499,0.0
603827,31,603796,604284,460.46536167361774,False,True,False,2305.0,0.0024068537960955,603796,2310.547798,0.7786021505376377,-11.972130621562634,-14.22337950998331,-0.0406584449415103,-0.042446442510128,2h_lower_wick+oi_flush,short,2025-06-22 00:00:00,0.0612903225806432,2h_wick_r75_v1p5_oiN0p5,22.397576359054053,6.769457680962107,1090013.0012804342,2623.501929925262,2163.0365682516444,improved_winner,2163.0365682516444,0.0
620411,12390,608021,631188,687933.1530731542,True,True,False,4288.0,0.6911071201982175,608021,2535.617022,0.0472621781699489,-20.08000060239403,-27.62890558954057,0.0023509499617886,-0.0094199822527445,2h_upper_wick+oi_flush,long,2025-08-18 14:00:00,0.9395624320077356,2h_wick_r75_v1p5_oiN0p5,2.375447401982968,2.6156505128146814,1076325.9707512835,743856.5420404704,55923.38896731625,improved_winner,55923.38896731625,0.0
642971,263,642708,649044,291923.0081585888,True,True,False,3232.88,0.1143343872955384,642708,3602.5093540000003,0.8351573545583078,-31.242933817337416,-41.197616239467294,-0.011050013141845,0.0574010221431633,2h_lower_wick+oi_flush,short,2025-11-04 22:00:00,0.1001728020107874,2h_wick_r75_v1p5_oiN0p5,7.405950430003043,7.294452948588924,1625512.5194473632,185851.9779522412,-106071.03020634758,missed_winner,0.0,106071.03020634758
651443,502,650941,651829,143916.03504271363,True,True,False,3187.83,0.1146368334222922,650941,2859.97188,0.1197786998616866,8.528504079664529,32.716777930117686,-0.0173185935518063,-0.0284898001342315,2h_upper_wick+oi_flush,long,2025-12-04 08:00:00,0.8060857538036007,2h_wick_r75_v1p5_oiN0p5,2.006341123039822,1.7177561016119918,2021002.7414279224,231681.35461506862,87765.31957235499,improved_winner,87765.31957235499,0.0
651875,46,651829,652419,-10651.215894440656,False,False,False,3041.83,0.007570083140741,651829,3064.856906,0.7510964912280708,-21.284582637274944,-12.302907750099266,-0.0106375791362348,-0.0055525722813036,2h_lower_wick+oi_flush,short,2025-12-05 20:00:00,0.2057291666666646,2h_wick_r75_v1p5_oiN0p5,3.793992755825318,2.2760505461002736,2164918.776470636,16388.615130833994,27039.831025274652,saved_loser,27039.831025274652,0.0
654515,1144,653371,654541,108124.89278371586,True,True,False,3075.05,0.0674471563064014,653371,3282.453378,0.7704805883359045,0.6387903111725244,-4.634282186627949,0.0007173160680717,-0.0082394877384956,2h_lower_wick+oi_flush,short,2025-12-15 00:00:00,0.0106037284077286,2h_wick_r75_v1p5_oiN0p5,7.760273972602741,7.668101348866336,2294539.312686316,154760.1516739368,46635.25889022095,improved_winner,46635.25889022095,0.0
667811,283,667528,670116,675483.4111797365,True,True,False,2740.13,0.0731358643568005,667528,2940.531776,0.8376121895220253,-23.073480175615344,-25.139974042429003,-0.0407736840403312,-0.0371583801780175,2h_lower_wick+oi_flush,short,2026-01-30 04:00:00,0.1534126487163417,2h_wick_r75_v1p5_oiN0p5,0.667780711116104,3.2777457537006462,2344044.127007336,171433.69331916337,-504049.7178605731,missed_winner,0.0,504049.7178605731
684755,1090,683665,684789,175497.21646333812,True,True,False,1982.49,0.0795372889648875,683665,2140.17188,0.7587500000000001,0.7761186013651002,1.912390350332739,-0.0103235639505919,-0.0191257740893663,2h_lower_wick+oi_flush,short,2026-03-30 00:00:00,0.0433928571428582,2h_wick_r75_v1p5_oiN0p5,5.7595686531541,6.664894325612645,3714553.35109439,295445.5032614857,119948.2867981476,improved_winner,119948.2867981476,0.0
705059,355,704704,705375,99040.20316329226,False,True,False,1672.08,0.038725535205121,704704,1609.741884,0.174025974025971,8.200686738079055,22.75006768204925,-0.0178218685168235,-0.0203579074635735,2h_upper_wick+oi_flush,long,2026-06-08 12:00:00,0.7522727272727308,2h_wick_r75_v1p5_oiN0p5,3.266269997170524,2.855312905592235,4166022.6832332285,161331.45808488104,62291.254921588785,improved_winner,62291.254921588785,0.0
29318,13631,15687,30375,2119.0179211623945,False,True,False,129.15,0.4111772512582268,15687,182.253542,0.7647058823529903,0.0239767538725799,-0.3625105959083864,,,2h_lower_wick+macd_bull_cross_2h,short,2020-01-03 08:00:00,0.0,2h_wick_r75_v1p5_macd2h,5.025637736794046,1.5572152132307888,10259.059615873553,4218.291933349168,2099.2740121867737,improved_winner,2099.2740121867737,0.0
537539,938,536601,538173,26850.1779598064,False,True,False,2453.56,0.0635802605194084,536601,2609.557984,0.758828788556104,0.5430487083993931,-5.357488331217638,-0.0081643047603583,-0.0119781448725946,2h_lower_wick+macd_bull_cross_2h,short,2024-11-03 20:00:00,0.0402324541797088,2h_wick_r75_v1p5_macd2h,0.7814732848561492,2.3314117294999126,565873.9326787298,35978.41206085581,9128.23410104941,improved_winner,9128.23410104941,0.0
453683,25795,427888,455796,131352.1926257087,True,True,False,2540.69,0.6105846914158679,427888,1577.495436,0.0512099043331504,-3.2652143983011417,-1.1825258118977136,-0.0103944608217764,-0.0125326752517244,2h_upper_wick+macd_bear_cross_4h,long,2024-01-17 16:00:00,0.9063027574563892,2h_wick_r75_v1p5_macd4h,1.1148383397291697,2.329149526984556,316518.9765515525,193261.641624996,61909.4489992873,improved_winner,61909.4489992873,0.0
12710,305,12405,12871,-44.11552014380868,False,False,False,190.5,0.0091766418612637,12405,188.767746,0.0731707317073187,-0.0454011079389007,0.5853513153557406,,,2h_upper_wick_setup@2019-11-06 08:00:00+macd_bear_cross_2h,long,2019-11-06 16:00:00,0.3739837398373993,2h_wick_r75_v1p5_then_macd2h_12h,0.8868234357642624,0.5314590062014594,10402.054044512419,95.45592458800004,139.57144473180873,saved_loser,139.57144473180873,0.0
13430,559,12871,13737,47.644783237674346,False,True,False,184.47,0.0193656637935708,12871,188.04238400000003,0.3529411764705981,0.00504316517975,-0.647865104487022,,,2h_lower_wick_setup@2019-11-08 16:00:00+macd_bull_cross_2h,short,2019-11-09 04:00:00,0.5441176470588247,2h_wick_r75_v1p5_then_macd2h_12h,2.9258575582563338,2.020783105145457,10357.93852436861,200.58835505739737,152.94357181972302,improved_winner,152.94357181972302,0.0
29318,13631,15687,30375,2119.0179211623945,False,True,False,129.15,0.4111772512582268,15687,182.253542,0.7647058823529903,0.0239767538725799,-0.3625105959083864,,,2h_lower_wick_setup@2020-01-03 08:00:00+macd_bull_cross_2h,short,2020-01-03 08:00:00,0.0,2h_wick_r75_v1p5_then_macd2h_12h,5.025637736794046,1.5572152132307888,10259.059615873553,4218.291933349168,2099.2740121867737,improved_winner,2099.2740121867737,0.0
68498,7506,60992,95701,15339.936809933251,False,True,False,211.95,0.2106239629587794,60992,175.075008,0.8293413173652717,-0.0668051820373434,1.077762250827046,,,2h_upper_wick_setup@2020-05-18 06:00:00+macd_bear_cross_2h,long,2020-05-18 18:00:00,0.1586826347305391,2h_wick_r75_v1p5_then_macd2h_12h,1.3336817723364702,2.6360930695648936,12480.274820306213,2628.644941467563,-12711.291868465689,missed_winner,0.0,12711.291868465689
161236,10247,150989,172818,71695.46912793306,False,True,False,2095.03,0.3285452916900988,150989,1576.9353239999998,0.1549260466282354,-0.5053689594672122,-2.0761052605783803,0.0288369937280241,-0.0042266291801298,2h_upper_wick_setup@2021-04-06 02:00:00+macd_bear_cross_2h,long,2021-04-06 14:00:00,0.2511907746302335,2h_wick_r75_v1p5_then_macd2h_12h,0.6776750572348363,0.5092794466269195,60973.78059792272,20032.648531992607,-51662.82059594045,missed_winner,0.0,51662.82059594045
197839,5183,192656,209936,34274.426910554714,False,True,False,3157.22,0.4462913313220136,192656,2182.976508,0.1361591931307046,-4.66325570657358,-6.035787190299075,-0.0099914779650095,-0.0287541436824759,2h_upper_wick_setup@2021-08-11 16:00:00+macd_bear_cross_2h,long,2021-08-12 00:00:00,0.0,2h_wick_r75_v1p5_then_macd2h_12h,1.4112787255623531,2.0109713859457647,85352.12260900838,38091.91243033409,3817.485519779373,improved_winner,3817.485519779373,0.0
216751,4223,212528,231248,31590.289119135792,False,True,False,3901.96,0.1806015506740075,212528,3305.06088,0.4353424657534211,-0.5386591672575136,12.018561325380515,0.0430115665904766,0.0476193034466254,2h_upper_wick_setup@2021-10-16 04:00:00+macd_bear_cross_2h,long,2021-10-16 16:00:00,0.4175342465753489,2h_wick_r75_v1p5_then_macd2h_12h,1.0889095643873674,0.7408472050220124,119626.5495195631,21604.74034501404,-9985.548774121751,missed_winner,0.0,9985.548774121751
240727,263,240464,246224,39124.28035168933,False,True,False,3210.49,0.0610774517285526,240464,3406.5785480000004,0.6252000914703791,2.4851197378910825,-34.18543107274277,2.757409073383954e-05,-0.0045065741226222,2h_lower_wick_setup@2022-01-07 20:00:00+macd_bull_cross_2h,short,2022-01-07 22:00:00,0.3727418248342139,2h_wick_r75_v1p5_then_macd2h_12h,1.2580534985790564,1.220921714827366,141573.94269847884,8646.975651187213,-30477.30470050212,missed_winner,0.0,30477.30470050212
275953,1852,274101,277466,25933.17423582128,False,True,False,2399.12,0.1514544474640704,274101,2762.4773940000005,0.0345640219952831,2.060684224410039,-23.45138116944547,-0.0018363899638722,0.0287390097033992,2h_lower_wick_setup@2022-05-09 20:00:00+macd_bull_cross_2h,short,2022-05-10 06:00:00,0.1656629135026627,2h_wick_r75_v1p5_then_macd2h_12h,1.4430443450225638,3.6943406730520567,106511.8223611937,16131.68920410581,-9801.485031715469,missed_winner,0.0,9801.485031715469
301417,908,300509,302229,4914.057706488122,False,True,False,1713.71,0.0193215061870157,300509,1681.226178,0.3802281368821299,-0.1950405189870352,8.122760766784427,-0.0025133473024134,-0.0003154450997272,2h_upper_wick_setup@2022-08-06 12:00:00+macd_bear_cross_2h,long,2022-08-06 16:00:00,0.4553231939163471,2h_wick_r75_v1p5_then_macd2h_12h,0.7160975552900845,0.422021967736755,283445.61538385117,5476.596211321553,562.538504833431,improved_winner,562.538504833431,0.0
363611,551,363060,364212,-8797.535740603402,False,False,False,1428.24,0.0728683386545678,363060,1532.313476,0.7410674900749846,1.056625843044337,-11.693191483161485,0.0206117303721946,0.0027948366614449,2h_lower_wick_setup@2023-03-10 16:00:00+macd_bull_cross_2h,short,2023-03-10 22:00:00,0.0414644905161028,2h_wick_r75_v1p5_then_macd2h_12h,0.7904747725620571,1.391408159859815,291837.41167166334,21265.70734576328,30063.24308636668,saved_loser,30063.24308636668,0.0
415019,5303,409716,415082,8149.520137668995,False,True,False,1632.52,0.03377134858991,409716,1687.652402,0.3323593864134358,0.2042687509885499,0.27296642376273,0.0070853972071507,0.0049993902267417,2h_lower_wick_setup@2023-09-05 08:00:00+macd_bull_cross_2h,short,2023-09-05 10:00:00,0.1986851716581458,2h_wick_r75_v1p5_then_macd2h_12h,0.6276518653639521,1.059476182318382,300728.3907692612,10156.003315551394,2006.483177882399,improved_winner,2006.483177882399,0.0
435851,7963,427888,455796,131352.1926257087,True,True,False,1996.73,0.2657596050249367,427888,1577.495436,0.1030150753768828,-2.491584237157908,-0.1150745691463333,-0.0104299656902472,-0.015193472370976,2h_upper_wick_setup@2023-11-16 12:00:00+macd_bear_cross_2h,long,2023-11-16 18:00:00,0.6452261306532666,2h_wick_r75_v1p5_then_macd2h_12h,0.547763431075289,0.8919327842072171,316518.9765515525,84117.95819123778,-47234.23443447093,missed_winner,0.0,47234.23443447093
462011,2471,459540,476244,176532.66314368136,True,True,False,2801.88,0.178361896291082,459540,2377.7754600000003,0.6363892013498353,-0.0353942061511673,8.999364178008705,-0.0078976609271148,0.0024781183983821,2h_upper_wick_setup@2024-02-15 02:00:00+macd_bear_cross_2h,long,2024-02-15 14:00:00,0.3084926884139431,2h_wick_r75_v1p5_then_macd2h_12h,0.77914484102814,0.476745563923864,445268.2568183524,79418.89064434584,-97113.77249933552,missed_winner,0.0,97113.77249933552
517115,489,516626,517456,14924.732541245874,False,True,False,2751.92,0.0372467931307332,516626,2653.100514,0.2517520956438115,-1.2275206009689086,13.183224675777945,0.0083356168936261,0.0063746279617478,2h_upper_wick_setup@2024-08-24 18:00:00+macd_bear_cross_2h,long,2024-08-24 22:00:00,0.1954101965095479,2h_wick_r75_v1p5_then_macd2h_12h,6.380283891945973,3.227250363651921,499522.0293162314,18605.593690185717,3680.8611489398427,improved_winner,3680.8611489398427,0.0
529763,913,528850,529800,3812.86221205804,False,True,False,2449.49,0.0222269435291693,528850,2396.22915,0.4940334128878231,-1.0447352698322714,9.602937948706332,-0.0056963428238829,-0.0120446933270239,2h_upper_wick_setup@2024-10-07 16:00:00+macd_bear_cross_2h,long,2024-10-07 20:00:00,0.0684780613181568,2h_wick_r75_v1p5_then_macd2h_12h,1.0466878783861415,3.7046472034806737,578513.1549921806,12858.579226892767,9045.717014834727,improved_winner,9045.717014834727,0.0
537539,938,536601,538173,26850.1779598064,False,True,False,2453.56,0.0635802605194084,536601,2609.557984,0.758828788556104,0.5430487083993931,-5.357488331217638,-0.0081643047603583,-0.0119781448725946,2h_lower_wick_setup@2024-11-03 20:00:00+macd_bull_cross_2h,short,2024-11-03 20:00:00,0.0402324541797088,2h_wick_r75_v1p5_then_macd2h_12h,0.7814732848561492,2.3314117294999126,565873.9326787298,35978.41206085581,9128.23410104941,improved_winner,9128.23410104941,0.0
543347,5174,538173,551988,223327.4877437217,True,True,False,3398.64,0.3672564452199454,538173,2485.7370479999995,0.5172286031863665,-0.1243897789581751,7.710821029217655,0.002175628395626,-0.002828814583842,2h_upper_wick_setup@2024-11-23 20:00:00+macd_bear_cross_2h,long,2024-11-24 00:00:00,0.0,2h_wick_r75_v1p5_then_macd2h_12h,3.139214190887778,1.643250262675515,592610.9358520004,217640.18569947075,-5687.302044250944,missed_winner,0.0,5687.302044250944
565475,1967,563508,566964,95432.27353813092,False,True,False,2635.04,0.1840260049183313,563508,3119.955884,0.3307392996108919,2.0062096249168704,-0.8538387472204647,0.0010567700900594,0.001781293714739,2h_lower_wick_setup@2025-02-08 08:00:00+macd_bull_cross_2h,short,2025-02-08 20:00:00,0.4778917580474081,2h_wick_r75_v1p5_then_macd2h_12h,1.1986530255513856,0.9563034039462908,662593.8494577534,121934.49899916859,26502.22546103767,improved_winner,26502.22546103767,0.0
573995,980,573015,575212,84737.91552441102,False,True,False,2101.98,0.0290237376188167,573015,2162.987316,0.2018276505846513,0.2206430331541966,-11.130958566552028,-0.0044154128700667,-0.0040247694868792,2h_lower_wick_setup@2025-03-10 00:00:00+macd_bull_cross_2h,short,2025-03-10 10:00:00,0.4892404441387439,2h_wick_r75_v1p5_then_macd2h_12h,8.719702443407074,4.8525566854494535,796966.4477106703,23130.945069354893,-61606.97045505612,missed_winner,0.0,61606.97045505612
598643,8059,590584,599220,289292.0533968997,True,True,False,2597.95,0.4120076943008379,590584,1839.897906,0.3508214096449509,-0.4608462700492062,12.635349787887698,-0.0192677401532773,-0.0293973948471173,2h_upper_wick_setup@2025-06-03 16:00:00+macd_bear_cross_2h,long,2025-06-04 00:00:00,0.5373608903020742,2h_wick_r75_v1p5_then_macd2h_12h,1.3320676830811768,1.012284399802042,944609.0801622719,389186.20913329296,99894.15573639324,improved_winner,99894.15573639324,0.0
604139,343,603796,604284,460.46536167361774,False,True,False,2244.38,0.0294815485791175,603796,2310.547798,0.0,1.3094933393423889,-20.321116689052232,-0.0179681631786756,-0.0311593016865185,2h_lower_wick_setup@2025-06-22 22:00:00+macd_bull_cross_2h,short,2025-06-23 02:00:00,0.3633392751039782,2h_wick_r75_v1p5_then_macd2h_12h,0.2943884323194668,0.5559670511901073,1090013.0012804342,32135.27124911879,31674.80588744517,improved_winner,31674.80588744517,0.0
620555,12534,608021,631188,687933.1530731542,True,True,False,4298.91,0.6954098204504009,608021,2535.617022,0.3616112650046146,-0.27094693571145,-17.245177652217876,-0.0150771610042099,-0.0180143347755634,2h_upper_wick_setup@2025-08-18 14:00:00+macd_bear_cross_2h,long,2025-08-19 02:00:00,0.5081948291782143,2h_wick_r75_v1p5_then_macd2h_12h,0.7838519606182113,5.279963236600428,1076325.9707512835,748487.6500662535,60554.49699309934,improved_winner,60554.49699309934,0.0
643115,407,642708,649044,291923.0081585888,True,True,False,3306.61,0.0894872252851106,642708,3602.5093540000003,0.566827212522578,0.0783654224022711,-34.51321407752906,0.0188279792760515,0.0257967545188375,2h_lower_wick_setup@2025-11-04 22:00:00+macd_bull_cross_2h,short,2025-11-05 10:00:00,0.1140878988561103,2h_wick_r75_v1p5_then_macd2h_12h,0.0312086023989402,0.2541898005802012,1625512.5194473632,145462.60503155392,-146460.40312703486,missed_winner,0.0,146460.40312703486
651515,574,650941,651829,143916.03504271363,True,True,False,3173.44,0.1096053154200942,650941,2859.97188,0.4754232659748745,-0.3701055878568269,29.19868186351131,-0.0041422703773513,-0.0126024776556592,2h_upper_wick_setup@2025-12-04 08:00:00+macd_bear_cross_2h,long,2025-12-04 14:00:00,0.036592026215187,2h_wick_r75_v1p5_then_macd2h_12h,0.3963264533232342,0.4492635098418338,2021002.7414279224,221512.64293908252,77596.60789636889,improved_winner,77596.60789636889,0.0
685643,854,684789,685646,78668.204007864,False,True,False,2092.94,0.0264250831191523,684789,2039.05773,0.0162638698890433,-2.725424738783115,9.775930724812255,0.0089965496888944,0.0288454740306105,2h_upper_wick_setup@2026-04-01 18:00:00+macd_bear_cross_2h,long,2026-04-02 02:00:00,0.2793737650098748,2h_wick_r75_v1p5_then_macd2h_12h,19.96788532247406,7.868983033877075,3889307.656887509,102775.27810920791,24107.07410134391,improved_winner,24107.07410134391,0.0
686699,1053,685646,686759,-10664.777364131529,False,False,False,2061.13,0.0097052053970394,685646,2081.13369,0.5,0.5574602771370349,-1.21418074409315,-0.016480666276012,-0.0129815337938458,2h_lower_wick_setup@2026-04-05 14:00:00+macd_bull_cross_2h,short,2026-04-05 18:00:00,0.1125776397515377,2h_wick_r75_v1p5_then_macd2h_12h,2.4089960074722536,3.6969224859142895,3967975.860895373,38510.02074048383,49174.79810461536,saved_loser,49174.79810461536,0.0
695579,1568,694011,695708,72878.66758759832,False,True,False,2359.1,0.031522719531666,694011,2287.00731,0.0,-1.057262709561698,1.7995578594100363,0.0045340894842034,0.0374083459960303,2h_upper_wick_setup@2026-05-06 12:00:00+macd_bear_cross_2h,long,2026-05-06 14:00:00,0.0797773654916544,2h_wick_r75_v1p5_then_macd2h_12h,3.4412886761950365,4.511985188014087,3483172.7436989513,109799.07747996559,36920.40989236727,improved_winner,36920.40989236727,0.0
704459,1676,702783,704704,687331.854913211,True,True,False,1559.83,0.2860495797618971,702783,2006.018716,0.0036440935317306,0.4078210943686784,-13.99776201140874,0.0002426341387296,-0.0182359770475146,2h_lower_wick_setup@2026-06-06 06:00:00+macd_bull_cross_2h,short,2026-06-06 10:00:00,0.6456119040388688,2h_wick_r75_v1p5_then_macd2h_12h,0.2037904763123216,0.3122199368946565,3479386.7056611497,995277.1049835035,307945.2500702925,improved_winner,307945.2500702925,0.0
2366,384,1982,2899,-52.4497206046708,False,False,False,175.37,0.0130282702414912,1982,173.114616,0.3014128728414466,-0.3488570256064829,1.5378636935024184,,,2h_upper_wick_setup@2019-10-01 04:00:00+macd_bear_cross_2h,long,2019-10-01 18:00:00,0.2025117739403439,2h_wick_r75_v1p5_then_macd2h_24h,4.337886852371299,2.131218341191575,10000.0,130.282702414912,182.7324230195828,saved_loser,182.7324230195828,0.0
4358,331,4027,5104,528.8814636934749,False,True,False,178.88,0.0159872246422159,4027,176.065206,0.515337423312887,-0.0789876023214044,0.7447846978117598,,,2h_upper_wick_setup@2019-10-08 00:00:00+macd_bear_cross_2h,long,2019-10-08 16:00:00,0.4723926380368,2h_wick_r75_v1p5_then_macd2h_24h,0.8205791098481611,2.116285372731172,9726.737810762965,155.5035424166028,-373.37792127687203,missed_winner,0.0,373.37792127687203
5678,574,5104,6094,20.200317302334952,False,True,False,181.31,0.0242835475153053,5104,185.71285,0.4303030303030336,0.028388822049689,-1.0239776409176669,,,2h_lower_wick_setup@2019-10-12 12:00:00+macd_bull_cross_2h,short,2019-10-13 06:00:00,0.0181818181818188,2h_wick_r75_v1p5_then_macd2h_24h,0.7268085313269276,0.5217995726096626,10255.61927445644,249.0428179501438,228.84250064780886,improved_winner,228.84250064780886,0.0
12710,305,12405,12871,-44.11552014380868,False,False,False,190.5,0.0091766418612637,12405,188.767746,0.0731707317073187,-0.0454011079389007,0.5853513153557406,,,2h_upper_wick_setup@2019-11-06 08:00:00+macd_bear_cross_2h,long,2019-11-06 16:00:00,0.3739837398373993,2h_wick_r75_v1p5_then_macd2h_24h,0.8868234357642624,0.5314590062014594,10402.054044512419,95.45592458800004,139.57144473180873,saved_loser,139.57144473180873,0.0
13430,559,12871,13737,47.644783237674346,False,True,False,184.47,0.0193656637935708,12871,188.04238400000003,0.3529411764705981,0.00504316517975,-0.647865104487022,,,2h_lower_wick_setup@2019-11-08 16:00:00+macd_bull_cross_2h,short,2019-11-09 04:00:00,0.5441176470588247,2h_wick_r75_v1p5_then_macd2h_24h,2.9258575582563338,2.020783105145457,10357.93852436861,200.58835505739737,152.94357181972302,improved_winner,152.94357181972302,0.0
17438,1751,15687,30375,2119.0179211623945,False,True,False,149.44,0.2195766996788009,15687,182.253542,0.9124293785310726,0.011888782157194,-1.720533826847901,,,2h_lower_wick_setup@2019-11-22 08:00:00+macd_bull_cross_2h,short,2019-11-23 02:00:00,0.0,2h_wick_r75_v1p5_then_macd2h_24h,0.1142235146012789,0.7655190635859034,10259.059615873553,2252.6504522615814,133.63253109918696,improved_winner,133.63253109918696,0.0
53414,4607,48807,55344,3600.431091184704,False,True,False,139.52,0.440867158830275,48807,201.029786,0.0,0.1043449737752705,-0.1290733524591076,,,2h_lower_wick_setup@2020-03-26 08:00:00+macd_bull_cross_2h,short,2020-03-27 00:00:00,0.0091954022988487,2h_wick_r75_v1p5_then_macd2h_24h,23.10031775048366,6.514432094200733,12361.704535413319,5449.869556826994,1849.4384656422899,improved_winner,1849.4384656422899,0.0
63242,2250,60992,95701,15339.936809933251,False,True,False,212.54,0.2139939470972349,60992,175.075008,0.066750629722922,-0.2676459630751751,1.473779145987744,,,2h_upper_wick_setup@2020-04-29 18:00:00+macd_bear_cross_2h,long,2020-04-30 12:00:00,0.191435768261966,2h_wick_r75_v1p5_then_macd2h_24h,1.517725594457607,1.845808177514358,12480.274820306213,2670.7032696555607,-12669.233540277692,missed_winner,0.0,12669.233540277692
161236,10247,150989,172818,71695.46912793306,False,True,False,2095.03,0.3285452916900988,150989,1576.9353239999998,0.1549260466282354,-0.5053689594672122,-2.0761052605783803,0.0288369937280241,-0.0042266291801298,2h_upper_wick_setup@2021-04-06 02:00:00+macd_bear_cross_2h,long,2021-04-06 14:00:00,0.2511907746302335,2h_wick_r75_v1p5_then_macd2h_24h,0.6776750572348363,0.5092794466269195,60973.78059792272,20032.648531992607,-51662.82059594045,missed_winner,0.0,51662.82059594045
197839,5183,192656,209936,34274.426910554714,False,True,False,3157.22,0.4462913313220136,192656,2182.976508,0.1361591931307046,-4.66325570657358,-6.035787190299075,-0.0099914779650095,-0.0287541436824759,2h_upper_wick_setup@2021-08-11 16:00:00+macd_bear_cross_2h,long,2021-08-12 00:00:00,0.0,2h_wick_r75_v1p5_then_macd2h_24h,1.4112787255623531,2.0109713859457647,85352.12260900838,38091.91243033409,3817.485519779373,improved_winner,3817.485519779373,0.0
216751,4223,212528,231248,31590.289119135792,False,True,False,3901.96,0.1806015506740075,212528,3305.06088,0.4353424657534211,-0.5386591672575136,12.018561325380515,0.0430115665904766,0.0476193034466254,2h_upper_wick_setup@2021-10-16 04:00:00+macd_bear_cross_2h,long,2021-10-16 16:00:00,0.4175342465753489,2h_wick_r75_v1p5_then_macd2h_24h,1.0889095643873674,0.7408472050220124,119626.5495195631,21604.74034501404,-9985.548774121751,missed_winner,0.0,9985.548774121751
240727,263,240464,246224,39124.28035168933,False,True,False,3210.49,0.0610774517285526,240464,3406.5785480000004,0.6252000914703791,2.4851197378910825,-34.18543107274277,2.757409073383954e-05,-0.0045065741226222,2h_lower_wick_setup@2022-01-07 20:00:00+macd_bull_cross_2h,short,2022-01-07 22:00:00,0.3727418248342139,2h_wick_r75_v1p5_then_macd2h_24h,1.2580534985790564,1.220921714827366,141573.94269847884,8646.975651187213,-30477.30470050212,missed_winner,0.0,30477.30470050212
