avg_hold_bars,avg_trade_pnl,avg_trade_return,end_time,entry_lookback,fee10_full_return,fee10_max_dd,fee10_oos_return,full_return,max_dd,max_idle_days,median_hold_bars,median_trade_pnl,median_trade_return,min_hold_bars,name,oos_return,oos_trade_count,oos_trades_per_year,panel,role,rolling12_min,split_time,start_time,symbol,top20_winner_contribution_to_gross_winners,top20_winner_contribution_to_total_pnl,top20_winner_pnl,trade_count,trades_per_year,worst20_loser_contribution_to_gross_losers,worst20_loser_contribution_to_total_pnl,worst20_loser_pnl,year_flat,year_losses,year_min_return,year_wins
2238.4322033898306,18006.1312062249,0.036524119233584944,2026-06-12 02:55:00,,317.37874505274357,-0.5143565403627814,5.445925480872175,422.8503369004436,-0.5111768933334906,81.0,879.0,-269.01825795783134,-0.004464582968419214,,ETH_v22_moirai_full2600d,6.297163391937742,103,51.14844922815465,panel_a_standalone_full_available,v2.2_moirai_baseline,-0.23478767887578267,2024-06-06 14:25:00,2019-09-23 08:35:00,ETHUSDT,0.6744846617382237,1.1623254120523703,4939240.1942036785,236,35.12929682856836,0.5987689425255482,-0.43307714282736504,-1840338.3500553025,0,0,0.3239982718813825,8
944.0277777777778,23.690125841318977,0.002753913825630837,2026-06-12 03:35:00,375,0.1702070354920695,-0.6623232084125492,0.20348593980734941,0.8832099402137132,-0.6318972571020878,1.6597222222222223,771.5,-82.72711858564435,-0.006491656455578499,432,BTC_core_donchian_full1300d,0.4018693277151393,127,118.96792348656207,panel_a_standalone_full_available,core_donchian,-0.4353979812507499,2025-05-18 05:45:00,2022-11-20 03:40:00,BTCUSDT,0.4901067237903966,4.4135153462206755,41404.466646005865,396,111.26106640242095,0.3057119278808867,-2.447289040540921,-22958.727794836093,0,2,-0.24125479032896813,3
2110.2408759124087,937.4679129171534,0.02367184894099702,2026-06-12 02:55:00,,10.656504845304402,-0.37051668850695463,2.0684785421118477,12.780060011533983,-0.3598446852082656,81.0,950.0,-58.782641323190546,-0.0032051317657381517,,ETH_v22_moirai_overlap,2.298705436766311,59,55.270039451069096,panel_b_eth_btc_overlap,v2.2_moirai_baseline,0.07566573217352635,2025-05-18 05:20:00,2022-11-20 03:40:00,ETHUSDT,0.7471512032179045,1.250321627559924,160582.68771293788,137,38.4926560734633,0.6912235600583234,-0.46550584477652557,-59786.36060721385,0,1,-0.11324595177995911,4
944.0075757575758,23.785061409837613,0.0027589925365973382,2026-06-12 02:55:00,375,0.17254311762817953,-0.6623232084125492,0.20740238287564838,0.8869693887270513,-0.6318972571020878,1.6597222222222223,771.5,-82.72711858564435,-0.006491656455578499,432,BTC_core_donchian_overlap,0.4064313597502358,127,118.97110186925043,panel_b_eth_btc_overlap,core_donchian,-0.4353979812507499,2025-05-18 05:20:00,2022-11-20 03:40:00,BTCUSDT,0.4898887194970275,4.395899264372516,41404.466646005865,396,111.26344383278443,0.3057119278808867,-2.43752094398696,-22958.727794836093,0,2,-0.24125479032896813,3
