side,entry_step,exit_step,entry_time,exit_time,entry_price,exit_price,entry_notional,entry_size,pnl,return_pct,duration_bars,duration_days,mae_pct,mfe_pct,mae_step,mfe_step,time_to_mae_bars,time_to_mae_hours,time_to_mfe_bars,time_to_mfe_hours,entry_regime,exit_regime,mae_pnl_est,mfe_pnl_est,git_commit,checkpoint,data_file,oos_start,oos_end,commission,slippage,script_version
short,13951,14463,2024-07-25 01:00:00,2024-07-26 19:40:00,3312.1374400000004,3276.3551399999997,10583.63273839625,1.0,114.33949092544572,0.010803386226629796,512,1.7777777777777777,0.00014112940917099248,0.06404850156218167,13952,14181,1,0.08333333333333333,230,19.166666666666668,,,1.493661835252636,677.8658179787293,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,14463,15619,2024-07-26 19:40:00,2024-07-30 20:00:00,3276.3551399999997,3257.808308,10695.855502774017,1.0,-64.80092999673616,-0.00566081246003125,1156,4.013888888888889,-0.028798813305690563,0.03632233226096493,14760,15217,297,24.75,754,62.833333333333336,,,-308.027945769032,388.4984173870279,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,15619,18165,2024-07-30 20:00:00,2024-08-08 16:10:00,3257.808308,2565.883074,10631.05457277728,1.0,2257.92782098136,0.21238979356178878,2546,8.840277777777779,-0.02838463262952673,0.329398849332175,15831,17268,212,17.666666666666668,1649,137.41666666666666,,,-301.7585785127333,3501.8571434603937,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,18165,19075,2024-08-08 16:10:00,2024-08-11 20:00:00,2565.883074,2583.653166,12886.856182844085,1.0,84.05834515277274,0.0069255268020838034,910,3.1597222222222223,-0.004319399473929342,0.06010286577852075,18451,18246,286,23.833333333333332,81,6.75,,,-55.66347981677983,774.5369874645784,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,19075,19775,2024-08-11 20:00:00,2024-08-14 06:20:00,2583.653166,2749.679826,12970.914527996858,1.0,-833.5159757253241,-0.06426042867705872,700,2.4305555555555554,-0.06404761915322821,0.02773327586803498,19775,19129,700,58.333333333333336,54,4.5,,,-830.7561937582176,359.72595086563956,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,19775,20216,2024-08-14 06:20:00,2024-08-15 19:05:00,2749.679826,2538.54219,12134.804369365935,1.0,-936.2670287946057,-0.0767862621689831,441,1.53125,-0.07787082116810795,0.010659486141932906,20216,19849,441,36.75,74,6.166666666666667,,,-944.9471809568697,129.35077901032307,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,20216,20886,2024-08-15 19:05:00,2024-08-18 02:55:00,2538.54219,2633.336562,11198.537340571329,1.0,-418.1758881609512,-0.03734205102968957,670,2.326388888888889,-0.03790278151729276,0.008210298840847785,20886,20238,670,55.833333333333336,22,1.8333333333333333,,,-424.4557141329198,91.94333814648341,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,20886,21879,2024-08-18 02:55:00,2024-08-21 13:40:00,2633.336562,2550.3098360000004,10778.121744942264,1.0,-343.99935596605246,-0.03152909779862756,993,3.4479166666666665,-0.03626447275219191,0.023112669636795147,21879,21491,993,82.75,605,50.416666666666664,,,-390.8629023392659,249.11116719600858,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,21879,22353,2024-08-21 13:40:00,2024-08-23 05:10:00,2550.3098360000004,2651.660226,10434.122388976211,1.0,-414.65599661380475,-0.03974042234764741,474,1.6458333333333333,-0.044022166410998986,0.000893944715194217,21956,21880,77,6.416666666666667,1,0.08333333333333333,,,-459.3326721602411,9.327528567314943,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,22353,23183,2024-08-23 05:10:00,2024-08-26 02:20:00,2651.660226,2732.743342,10017.37956788461,1.0,302.1848220717493,0.030578244982130798,830,2.8819444444444446,-0.006388535693185093,0.06325839651524046,22469,22778,116,9.666666666666666,425,35.416666666666664,,,-63.996386921613905,633.6833687489128,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,23183,24097,2024-08-26 02:20:00,2024-08-29 06:30:00,2732.743342,2554.26075,10319.56438995636,1.0,673.9980395073071,0.0653126070263792,914,3.173611111111111,-0.006750234358452234,0.12016984432927413,23207,23710,24,2.0,527,43.916666666666664,,,-69.6594781093436,1240.1004462869766,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,24097,24908,2024-08-29 06:30:00,2024-09-01 02:05:00,2554.26075,2483.743152,10991.498516585676,1.0,-307.72621999384137,-0.027607830563109115,811,2.8159722222222223,-0.04677312212545248,0.015350527545004988,24504,24205,407,33.916666666666664,108,9.0,,,-514.1067024579917,168.72530073972987,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,24908,25417,2024-09-01 02:05:00,2024-09-02 20:30:00,2483.743152,2544.1487279999997,10683.772296591835,1.0,-259.83295884060135,-0.02432037948503618,509,1.7673611111111112,-0.024115556373761393,0.03327363054164956,25417,25159,509,42.416666666666664,251,20.916666666666668,,,-257.6451131028906,355.4878921879075,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,25417,26213,2024-09-02 20:30:00,2024-09-05 14:50:00,2544.1487279999997,2369.3660320000004,10421.802583291916,1.0,-719.8584622125691,-0.06869987358694984,796,2.763888888888889,-0.09230149378279573,0.007409658009584819,25759,25423,342,28.5,6,0.5,,,-961.9479463472433,77.22199298560069,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,26213,27167,2024-09-05 14:50:00,2024-09-08 22:20:00,2369.3660320000004,2321.384184,9701.944121079347,1.0,196.47369917207834,0.020250922547200734,954,3.3125,-0.01622120325898213,0.0920567059095917,26355,26575,142,11.833333333333334,362,30.166666666666668,,,-157.37720759531481,893.1290167054935,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,27167,27888,2024-09-08 22:20:00,2024-09-11 10:25:00,2321.384184,2314.5370000000003,9896.477431427209,1.0,-33.13729433429398,-0.0029496125833859965,721,2.5034722222222223,-0.020088955684898435,0.03171203478829243,27369,27755,202,16.833333333333332,588,49.0,,,-198.8098965565387,313.83743658697057,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,27888,28523,2024-09-11 10:25:00,2024-09-13 15:20:00,2314.5370000000003,2381.106126,9863.340137092915,1.0,-283.68221935558176,-0.028761314249891035,635,2.204861111111111,-0.032323095288604,0.015440237075492913,28075,27940,187,15.583333333333334,52,4.333333333333333,,,-318.8136831151667,152.2923100729394,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,28523,29121,2024-09-13 15:20:00,2024-09-15 17:10:00,2381.106126,2379.524,9577.685249709915,1.0,-10.192038793047686,-0.0006644500145224219,598,2.076388888888889,-0.0004645429231070475,0.030869633737610203,29121,28598,598,49.833333333333336,75,6.25,,,-4.449245902499496,295.6596357126568,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,29121,29662,2024-09-15 17:10:00,2024-09-17 14:15:00,2379.524,2341.1881439999997,9567.493210916868,1.0,154.1396253985058,0.016110724665941656,541,1.8784722222222223,-0.0010321392009495778,0.05315516884889582,29142,29238,21,1.75,117,9.75,,,-9.874984797806245,508.5617170869505,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,29662,31194,2024-09-17 14:15:00,2024-09-22 21:55:00,2341.1881439999997,2545.0008980000002,9719.71933767319,1.0,841.9268152627956,0.08705526487579918,1532,5.319444444444445,-0.027301583669731677,0.12395921991308367,29902,30932,240,20.0,1270,105.83333333333333,,,-265.36373074379355,1204.848826872083,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,31194,32254,2024-09-22 21:55:00,2024-09-26 14:15:00,2545.0008980000002,2637.957486,10561.646152935986,1.0,-385.7654731536004,-0.03652516903748437,1060,3.6805555555555554,-0.061296285640839,0.007308798206954514,31412,31196,218,18.166666666666668,2,0.16666666666666666,,,-647.3896794278326,77.19294046506657,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,32254,33035,2024-09-26 14:15:00,2024-09-29 07:20:00,2637.957486,2645.92071,10173.768350551798,1.0,26.630254536234133,0.003018708240091872,781,2.7118055555555554,-0.010764952108102244,0.033257743714828036,32263,32570,9,0.75,316,26.333333333333332,,,-109.52012905261647,338.35658041668046,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,33035,34577,2024-09-29 07:20:00,2024-10-04 15:50:00,2645.92071,2396.1291300000003,10200.398605088032,1.0,962.9822436567338,0.09440629836560732,1542,5.354166666666667,-0.009323518239516826,0.1244937948272834,33188,34283,153,12.75,1248,104.0,,,-95.10360244488025,1269.8863310983372,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,34577,35527,2024-10-04 15:50:00,2024-10-07 23:00:00,2396.1291300000003,2407.76835,11161.340769023749,1.0,49.73054454859994,0.004857509494907486,950,3.298611111111111,-0.002365953457608594,0.050978417010438815,34916,35423,339,28.25,846,70.5,,,-26.407212784019503,568.9874841189045,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,35527,36523,2024-10-07 23:00:00,2024-10-11 10:00:00,2407.76835,2419.843872,11211.071313572349,1.0,-56.22569676560488,-0.005015234127485835,996,3.4583333333333335,-0.026577162209147076,0.03138107118984257,35845,36337,318,26.5,810,67.5,,,-297.9584608391279,351.81542700561573,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,36523,37162,2024-10-11 10:00:00,2024-10-13 15:15:00,2419.843872,2442.281446,11152.60340254403,1.0,98.90858574500635,0.009272323003820748,639,2.21875,-0.0039729306965800015,0.0268637694985967,36531,36886,8,0.6666666666666666,363,30.25,,,-44.30852040474974,299.6009671152081,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,37162,37722,2024-10-13 15:15:00,2024-10-15 13:55:00,2442.281446,2665.522998,11251.511988289036,1.0,-1028.4661512208422,-0.09140697210210069,560,1.9444444444444444,-0.09119282888742064,0.002080614422356075,37722,37167,560,46.666666666666664,5,0.4166666666666667,,,-1026.057207472804,23.41005811614645,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,37722,38300,2024-10-15 13:55:00,2024-10-17 14:05:00,2665.522998,2589.402016,10220.795534670537,1.0,-295.85272170119606,-0.028557615918945456,578,2.0069444444444446,-0.047560271697194345,0.0031802396776769992,37736,37724,14,1.1666666666666667,2,0.16666666666666666,,,-486.10381259040145,32.50457949678314,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,38300,39141,2024-10-17 14:05:00,2024-10-20 12:10:00,2589.402016,2654.850864,9924.94281296934,1.0,-250.85908468104208,-0.02527566117412028,841,2.920138888888889,-0.0326708573938177,0.004878352577910361,38644,38351,344,28.666666666666668,51,4.25,,,-324.2563912843172,48.417370357261895,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,39141,39576,2024-10-20 12:10:00,2024-10-22 00:25:00,2654.850864,2648.630168,9672.098739725705,1.0,-26.52250157931121,-0.0023431432945454356,435,1.5104166666666667,-0.004203951397550143,0.03998308810464324,39155,39286,14,1.1666666666666667,145,12.083333333333334,,,-40.66103301411285,386.72037606726167,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,39576,41271,2024-10-22 00:25:00,2024-10-27 21:40:00,2648.630168,2508.4515899999997,9645.576238146394,1.0,510.4918554534852,0.05292493444105495,1695,5.885416666666667,-0.0034394503657255715,0.09991208708455668,39651,40717,75,6.25,1141,95.08333333333333,,,-33.1754807199265,963.7096530864131,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,41271,42328,2024-10-27 21:40:00,2024-10-31 13:45:00,2508.4515899999997,2609.567982,10154.13897835225,1.0,405.09125029162533,0.04031028240812118,1057,3.670138888888889,-0.014065087060340487,0.08469304763421825,41346,42044,75,6.25,773,64.41666666666667,,,-142.8188487533212,859.9849761780594,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,42328,43900,2024-10-31 13:45:00,2024-11-06 00:45:00,2609.567982,2488.037508,10559.230228643875,1.0,491.7554608595201,0.046571108642610604,1572,5.458333333333333,-0.0010622516903642243,0.0952448772035861,42329,43577,1,0.08333333333333333,1249,104.08333333333333,,,-11.216560159321972,1005.7125864915803,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,43900,45954,2024-11-06 00:45:00,2024-11-13 03:55:00,2488.037508,3208.9680780000003,11048.873843457666,1.0,3195.807988058983,0.28975872256022295,2054,7.131944444444445,-0.006200673402388168,0.38208527361155853,43911,45727,11,0.9166666666666666,1827,152.25,,,-68.51045816747029,4221.611985577115,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,45954,46812,2024-11-13 03:55:00,2024-11-16 03:25:00,3208.9680780000003,3132.256326,14244.68183151665,1.0,340.52575723316295,0.023905426958254705,858,2.9791666666666665,-0.0378694705108249,0.08334083465444808,46102,46671,148,12.333333333333334,717,59.75,,,-539.4385585547029,1187.1636732256497,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,46812,48143,2024-11-16 03:25:00,2024-11-20 18:20:00,3132.256326,3056.798518,14582.35865238351,1.0,-356.9890369478071,-0.02409055969450702,1331,4.621527777777778,-0.030523148826102853,0.027747944278555092,47086,47635,274,22.833333333333332,823,68.58333333333333,,,-445.0995033823105,404.63047533624336,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,48143,48939,2024-11-20 18:20:00,2024-11-23 12:40:00,3056.798518,3406.5911819999997,14225.369615435702,1.0,-1627.8233473571581,-0.11443104998260134,796,2.763888888888889,-0.11980229637104278,0.008178006451127096,48553,48155,410,34.166666666666664,12,1.0,,,-1704.2319466560548,116.33516448470054,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,48939,49779,2024-11-23 12:40:00,2024-11-26 10:40:00,3406.5911819999997,3330.993668,12594.701194155457,1.0,-284.42144006800845,-0.022191542794875785,840,2.9166666666666665,-0.0347476922459784,0.03903574303328328,49246,49556,307,25.583333333333332,617,51.416666666666664,,,-437.6368010245705,491.64351939603847,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,49779,50215,2024-11-26 10:40:00,2024-11-27 23:00:00,3330.993668,3683.0164560000003,12310.279754087449,1.0,-1300.962300879195,-0.10568101386135687,436,1.5138888888888888,-0.10545992187698161,0.024102017596510206,50215,49874,436,36.333333333333336,95,7.916666666666667,,,-1298.2411411498508,296.702579250979,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,50215,51478,2024-11-27 23:00:00,2024-12-02 08:15:00,3683.0164560000003,3637.812292,11006.855397257437,1.0,-139.4428861631768,-0.012273679615619981,1263,4.385416666666667,-0.04100075517012569,0.02117925481243077,50429,51415,214,17.833333333333332,1200,100.0,,,-451.28938333592873,233.11699514209417,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,51478,51966,2024-12-02 08:15:00,2024-12-04 00:55:00,3637.812292,3678.6255779999997,10867.41251109426,1.0,-121.92306260138321,-0.01121918414805334,488,1.6944444444444444,-0.011181915045329616,0.036371390654479696,51564,51842,86,7.166666666666667,364,30.333333333333332,,,-121.51848346160821,395.26290584438954,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,51966,53176,2024-12-04 00:55:00,2024-12-08 05:45:00,3678.6255779999997,3964.4669480000002,10743.315965990658,1.0,830.160391305486,0.07770330628631328,1210,4.201388888888889,-0.012587738822056216,0.10980851772895495,51981,52775,15,1.25,809,67.41666666666667,,,-135.23405546271698,1179.7076017192499,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,53176,54149,2024-12-08 05:45:00,2024-12-11 14:50:00,3964.4669480000002,3771.884226,11573.476357296144,1.0,562.2075692086855,0.04857720458412562,973,3.3784722222222223,-0.012148682945710254,0.12366528827975998,53394,53647,218,18.166666666666668,471,39.25,,,-140.6024948444645,1431.237290124014,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,54149,54990,2024-12-11 14:50:00,2024-12-14 12:55:00,3771.884226,3863.507144,12133.36923123337,1.0,289.76118042417875,0.024291020749903636,841,2.920138888888889,-0.003980563850954244,0.0561856518657633,54187,54440,38,3.1666666666666665,291,24.25,,,-48.29765095212804,681.7212595848422,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,54990,55426,2024-12-14 12:55:00,2024-12-16 01:15:00,3863.507144,4001.810202,12423.130411657548,1.0,-444.71379842869464,-0.0357972828430726,436,1.5138888888888888,-0.03559016481011068,0.009433693957730194,55426,55086,436,36.333333333333336,96,8.0,,,-442.14125880839026,117.19601030054802,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,55426,55967,2024-12-16 01:15:00,2024-12-17 22:20:00,4001.810202,3888.582128,11975.931987146521,1.0,-343.5039492461001,-0.028294213939334623,541,1.8784722222222223,-0.02873204779740335,0.024536345564546647,55568,55637,142,11.833333333333334,211,17.583333333333332,,,-344.09305027314554,293.84560569413486,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,55967,56920,2024-12-17 22:20:00,2024-12-21 05:45:00,3888.582128,3512.762412,11632.428037900421,1.0,1124.2394508254583,0.09664697918912002,953,3.3090277777777777,-0.006616260413980779,0.20133357152537945,55969,56702,2,0.16666666666666666,735,61.25,,,-76.96317314564067,2341.998282382454,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,56920,57375,2024-12-21 05:45:00,2024-12-22 19:40:00,3512.762412,3265.316806,12754.3410031183,1.0,-903.1817089425931,-0.07044188504030269,455,1.5798611111111112,-0.07173340591985355,0.011747901839027186,57375,56943,455,37.916666666666664,23,1.9166666666666667,,,-914.9123204169172,149.83674612611333,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,57375,57899,2024-12-22 19:40:00,2024-12-24 15:20:00,3265.316806,3475.464954,11851.159294175706,1.0,-762.7123730279982,-0.06435765975719554,524,1.8194444444444444,-0.06441739239925992,0.013878226430198315,57899,57443,524,43.666666666666664,68,5.666666666666667,,,-763.4207786390527,164.47307214491968,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,57899,58340,2024-12-24 15:20:00,2024-12-26 04:05:00,3475.464954,3432.983266,11086.076689288873,1.0,-139.8883491747565,-0.01222331071159466,441,1.53125,-0.013139235930847981,0.02004769057441047,58340,58127,441,36.75,228,19.0,,,-145.6625771680406,222.25023515104817,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,58340,59141,2024-12-26 04:05:00,2024-12-28 22:50:00,3432.983266,3416.003064,10946.188340114117,1.0,54.14240922014869,0.0049461942235986545,801,2.78125,-0.004866535227672664,0.03656681558668584,58365,58546,25,2.0833333333333335,206,17.166666666666668,,,-53.27001116590511,400.2672504100837,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,59141,59617,2024-12-28 22:50:00,2024-12-30 14:30:00,3416.003064,3326.204626,10998.141511666243,1.0,-293.39765634274045,-0.02628757536735038,476,1.6527777777777777,-0.02632113095786137,0.005953430257227721,59617,59462,476,39.666666666666664,321,26.75,,,-289.4835230216586,65.47666844882603,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,59617,60315,2024-12-30 14:30:00,2025-01-02 00:40:00,3326.204626,3395.52897,10704.743855323502,1.0,-223.10650575338877,-0.020841875890049266,698,2.423611111111111,-0.03614491215009208,0.0059180442015296375,59905,59629,288,24.0,12,1.0,,,-386.92202623990596,63.35114730185727,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,60315,61921,2025-01-02 00:40:00,2025-01-07 14:30:00,3395.52897,3621.335588,10479.49640079905,1.0,692.4285641698789,0.06650116078968393,1606,5.576388888888889,-0.0045409625823336075,0.10200797373847781,60326,61657,11,0.9166666666666666,1342,111.83333333333333,,,-47.58700103772819,1068.9921936451822,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
