avg_mae,avg_mfe,avg_trade_pnl,avg_trade_return,bucket,gross_loser,gross_winner,median_trade_pnl,median_trade_return,oos_trade_count,profit_factor,top20_winner_count,top20_winner_pnl,top20_winner_pnl_share,trade_count,win_rate,worst20_loser_count
-0.047359332843987155,0.16196085243730704,40970.84294885234,0.06787347078742942,Q1,-658163.479475081,2583793.098071141,-456.48052923888827,-0.004831610828800884,20,3.9257618793006386,6,2154390.721880076,0.43617856940998845,47,0.425531914893617,3
-0.032948950100504006,0.08833708677031339,4785.511450208726,0.01485383298497414,Q2,-973890.6128844842,1198809.6510442945,-52.4497206046708,-0.0011244818057494505,28,1.230948974334645,5,852169.3346681322,0.1725304502640251,47,0.46808510638297873,7
-0.030919922442702964,0.12342193480533786,14971.870709850755,0.0378744582675178,Q3,-716520.5021672728,1420198.4255302583,-1193.4337194536347,-0.014579038156071472,26,1.9820764670858095,4,1074864.2532907752,0.21761732797529348,47,0.40425531914893614,5
-0.0337978822801652,0.10405846959983192,19947.30540176067,0.01857686006839307,Q4,-292016.7490442385,1229540.10292699,777.154318366549,0.00305463117430064,18,4.210512263256254,4,750100.940982807,0.1518656537220175,47,0.5531914893617021,2
-0.06443535362946835,0.1919527847906349,9535.354805572368,0.04329785208406813,Q5,-432945.40717109916,890642.4378385728,-2448.144768215083,-0.006380822873146041,11,2.057170310820719,1,107714.94338189298,0.02180799862867553,48,0.4583333333333333,3
0.0,0.0,0.0,0.0,missing,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0
