add1_count,add2_count,add_count,add_sizes,avg_exposure,avg_hold_bars,avg_trade_pnl,avg_trade_return,dd_improve_vs_baseline,dd_throttle,fee10_dd,fee10_dd_improve_vs_baseline,fee10_full_return,fee10_oos_return,full_return,initial_size,max_dd,max_exposure,median_exposure,median_hold_bars,median_trade_pnl,median_trade_return,name,oos_return,oos_trade_count,oos_trades_per_year,return_dd_ratio,role,rolling12_min,time_at_100,time_at_50,time_at_75,top20_winner_contribution_to_gross_winners,top20_winner_contribution_to_total_pnl,top20_winner_damage_vs_baseline,top20_winner_pnl,trade_count,trades_per_year,worst20_improve_vs_baseline,worst20_loser_contribution_to_gross_losers,worst20_loser_contribution_to_total_pnl,worst20_loser_pnl,year_flat,year_losses,year_min_return,year_wins
0,0,0,[],0.7481486412039037,2238.4322033898306,18006.131206224916,0.03652411923358495,0.0,False,-0.5143565403627814,0.0,317.37874505274357,5.445925480872175,422.85033690044395,1.0,-0.5111768933334904,1.0,1.0,879.0,-269.01825795783134,-0.004464582968419213,baseline_100,6.297163391937761,103,51.14844922815465,827.2094110963219,baseline_reference,-0.23478767887578278,0.7481486412039037,0.0,0.0,0.6744846617382239,1.1623254120523698,0.0,4939240.194203682,236,35.12929682856836,0.0,0.5987689425255485,-0.43307714282736476,-1840338.3500553034,0,0,0.32399827188138297,8
0,0,0,[],0.37407432060195184,2238.4322033898306,1422.491223975151,0.03652411923358497,0.3565857902487741,False,-0.3310523622897231,0.35637571157114445,28.788519765705814,1.7948912570041515,33.432407089331484,0.5,-0.3288984768672544,0.5,0.5,879.0,-99.80810136471109,-0.0044645829684191824,V0_constant_50,1.9751895635365102,103,51.14844922815465,101.64962576833406,linear_constant_control,-0.10396249981282646,0.0,0.7481486412039037,0.0,0.6002491123601205,1.032480578799475,0.929824850975707,346611.91669502074,236,35.12929682856836,0.939399156118123,0.4613493315171268,-0.3322115668249876,-111526.05704153265,0,0,0.16317509257037122,8
224,213,437,"[0.25, 0.25]",0.72588143687943,2238.4322033898306,13296.518126927784,0.033036041398179575,0.06633565613937731,False,-0.49126619295383467,0.04489171537054992,233.14165099946965,4.121148023386204,312.10066915090175,0.5,-0.4772676387109248,1.0,0.9978804331379865,879.0,-830.7143332717824,-0.007435552880643504,V1_50_reclaim_add2,4.821674178039359,103,51.14844922815465,653.9321836147733,reclaim_add_increment,-0.17402239657164786,0.6930461986424077,0.030195311448896266,0.02490713111259972,0.6810272959080219,1.2800614962349635,0.18675646218913305,4016805.169631836,236,35.12929682856836,0.14646230710549454,0.5690931379617514,-0.5005764891639674,-1570798.1494514844,0,0,0.2438388349716285,8
224,213,437,"[0.25, 0.25]",0.5010766457997226,2238.4322033898306,2048.737132655197,0.033010209938254674,0.2558639021197364,True,-0.3916260726680538,0.2386097153701291,44.550713704809816,2.452719323669642,48.075435855884244,0.5,-0.38038517873173927,1.0,0.5,879.0,-380.4187999038613,-0.0074571047352216405,V2_50_reclaim_add2_dd_throttle,2.810464337742335,103,51.14844922815465,126.3861962660451,reclaim_add_plus_dd_throttle,-0.23382095484415766,0.14325530411285606,0.31522879806487153,0.24432271212556808,0.6457086249941923,1.3150955970065814,0.8712653610499103,635851.3030885824,236,35.12929682856836,0.854417211664371,0.5345259565690134,-0.5541271986772299,-267921.5884820418,0,0,0.17394341817866077,8
0,0,0,[],0.5611114809029277,2238.4322033898306,5639.002239515286,0.03652411923358496,0.16037955194037856,False,-0.4319533242046054,0.16020641265697932,106.57429296779603,3.3349292199378713,132.47413493659093,0.75,-0.4291945722183905,0.7500000000000001,0.75,879.0,-173.5495584376872,-0.00446458296841921,V3_constant_75,3.7591187439409923,103,51.14844922815465,308.65752624006404,linear_constant_control,-0.16481702808366183,0.0,0.0,0.7481486412039037,0.6358259056095661,1.0957849153052275,0.7047571144060645,1458275.5275782458,236,35.12929682856836,0.7246265634013072,0.5264104948022506,-0.38080746277633787,-506780.2959590971,0,0,0.2440185287075245,8
224,0,224,[0.25],0.7402440185349873,2238.4322033898306,16247.63221899424,0.03520238568955433,0.03616932183140831,False,-0.5061262101704198,0.016001216173039623,281.7539072296411,4.885278185191127,381.4772736798405,0.75,-0.49268797176573187,1.0,0.9994924846232498,879.0,-546.1833288866119,-0.005813968791327033,V4_75_reclaim_add1,5.712631419579263,103,51.14844922815465,774.2776271007262,reclaim_add_increment,-0.18444381408053812,0.7179533297550074,0.0,0.030195311448896266,0.6781895949139963,1.2076565918656097,0.06246952695625753,4630688.195748445,236,35.12929682856836,0.04703328368134739,0.5858488123361189,-0.4573759515944952,-1753781.1943674895,0,0,0.28637895864816265,8
224,0,224,[0.25],0.5255368356118598,2238.4322033898306,3207.8068208558866,0.03517978167791931,0.23549245214589476,True,-0.3952426195656634,0.23157850916624023,53.76146138468522,3.226775915409032,75.31080165285312,0.75,-0.39079859324206623,1.0,0.5,879.0,-240.94646078522055,-0.0058139038669719235,V5_75_reclaim_add1_dd_throttle,3.8410916758923674,103,51.14844922815465,192.71001215248626,reclaim_add_plus_dd_throttle,-0.2254760808818792,0.13819371961314425,0.24948626475174301,0.3275527791271245,0.660415591248556,1.2146211682183863,0.8138337679616263,919519.7360873849,236,35.12929682856836,0.8082540818869018,0.5554564576164056,-0.4661262857119013,-352877.3665700982,0,0,0.21405691046788244,8
