adverse_rate_12,adverse_rate_144,adverse_rate_24,adverse_rate_288,adverse_rate_6,adverse_rate_72,also_inside_bb,avg_bars_held_at_signal,avg_baseline_realized_return,avg_giveback_capture_ratio,avg_lead_time_bars,avg_post_return_12,avg_post_return_144,avg_post_return_24,avg_post_return_288,avg_post_return_6,avg_post_return_72,avg_signal_mfe_capture_ratio,avg_signal_return_from_entry,avg_signal_vs_baseline_return_delta,base_trade_pnl_sum,direction,events,is_top20,median_lead_time_bars,positive_delta_rate,regime,tol_bp,top20_events,unique_trades,worst20_events
0.4569672131147541,0.6168032786885246,0.5020491803278688,0.48975409836065575,0.4385245901639344,0.5532786885245902,True,12375.952868852459,0.5011129461229794,0.11088888942131214,9057.581967213115,7.237661909424959e-05,-0.0020475717023088727,8.830530295593179e-05,0.00014000068153881818,0.000510778771877814,-0.0007935900679982054,0.6487388585490574,0.5332225936619827,0.03210964753900328,1219145.496586266,long,488,True,8174.0,0.6905737704918032,BULL,50,488,4,0
0.5621621621621622,0.4918918918918919,0.5783783783783784,0.5405405405405406,0.5513513513513514,0.572972972972973,False,1740.427027027027,0.1819357197246901,-0.004206515211772603,6101.518918918919,0.0008479214538688297,0.0028501457245734495,0.00032338515752140497,-0.0002980795885972779,0.0007811652161218992,0.001017544682510319,0.46871144245398777,0.1101332075371297,-0.07180251218756042,-42748.778167847486,long,185,False,2502.0,0.7621621621621621,NEUTRAL,0,0,14,36
0.5874125874125874,0.5104895104895105,0.6433566433566433,0.5734265734265734,0.5944055944055944,0.4755244755244755,False,3152.188811188811,0.3938057799352027,-0.3067658293544885,13041.02097902098,-0.0009479448348703982,-0.0023972732522371796,-0.0014039898398920808,-0.002916681705614617,-0.000532349929440988,-0.00027521983780275707,0.4878046516730435,0.27987810237617533,-0.11392767755902747,1331904.8868394843,long,143,True,12158.0,0.3706293706293706,NEUTRAL,0,143,4,0
0.4,0.6,0.6,0.6,0.6,0.6,True,1846.8,0.5099464863599662,-0.8833221634472089,15407.4,0.002148402467750654,0.007897799981768917,0.0002045126777464601,0.028887358190379485,0.00022931415947056167,0.0005260735406455331,0.5502983229604715,0.13047738604617137,-0.37946910031379477,27696.399605485116,long,5,False,4995.0,0.6,NEUTRAL,0,0,3,0
0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,True,2341.3333333333335,0.5281849160033764,-0.8689241749599691,15982.0,0.0020958247327927206,0.028704027318499043,0.0033500759036965144,0.01906483660817319,0.0003092677503210665,0.03130965118100748,0.3768577690354338,0.22754594020377228,-0.300638975799604,977225.2064700539,long,3,True,21962.0,0.3333333333333333,NEUTRAL,0,3,2,0
0.5667870036101083,0.5415162454873647,0.5740072202166066,0.631768953068592,0.5126353790613718,0.5631768953068592,False,1998.7292418772563,0.15757957416122176,0.11221107006922647,4871.891696750902,0.0005932118220114526,0.0006478288772536467,0.0002335819071874653,-0.0044856226003548265,0.00047880853236791874,0.0005177723706395433,0.4685271632493501,0.11545943647768088,-0.042120137683540865,-66586.13704099105,long,277,False,1500.0,0.8014440433212996,NEUTRAL,50,0,15,34
0.5380710659898477,0.4873096446700508,0.5177664974619289,0.5939086294416244,0.4873096446700508,0.41116751269035534,False,3060.8984771573605,0.39975586771664484,-0.3965183342892717,13709.096446700507,-0.00019371509466652685,0.0013995555146782876,0.0007903918767391384,0.0013895537889353606,-7.171349286591423e-05,0.003446695934888614,0.4497263260787218,0.2642199781430022,-0.13553588957364254,1331904.8868394843,long,197,True,12528.0,0.2893401015228426,NEUTRAL,50,197,4,0
0.5625,0.5125,0.5,0.5625,0.5,0.5875,True,2100.575,0.04708267465459095,0.32396653549518184,3715.0375,-0.00036192234963950407,0.005051956818140269,-0.0004849525448526612,0.001152880619788335,0.0002903137313880047,-0.0003198171885339746,0.1937560740829079,0.07415443893409406,0.02707176427950312,-67323.28740752843,long,80,False,2050.5,0.8625,NEUTRAL,50,0,9,28
0.4606741573033708,0.4044943820224719,0.5842696629213483,0.20224719101123595,0.48314606741573035,0.4044943820224719,True,4148.224719101124,0.40020612642660347,-0.4860751914023215,14329.932584269663,0.0021059932481913173,0.007647669517560027,0.0017033188557726805,0.02461175246073537,0.0007271423121658964,0.004515340616770357,0.4063990665889143,0.2424409998358269,-0.1577651265907765,1331904.8868394843,long,89,True,13077.0,0.2808988764044944,NEUTRAL,50,89,4,0
0.5484848484848485,0.5666666666666667,0.5666666666666667,0.6121212121212121,0.5151515151515151,0.5121212121212121,False,2688.8121212121214,0.14464572313889149,0.2056428980094448,4015.690909090909,0.0007243990652469444,0.007775425707637579,0.0005669191139691046,0.011177753082825984,0.0006885531980801325,0.002623701987071869,0.5885549406659121,0.19004086935523742,0.04539514621634594,120009.1911533545,short,330,False,2667.0,0.6727272727272727,NEUTRAL,0,0,21,1
0.41935483870967744,0.6129032258064516,0.43548387096774194,0.4032258064516129,0.45161290322580644,0.532258064516129,False,2579.467741935484,0.17958828656566472,-0.46913644288549544,3756.532258064516,0.0016469848111872393,-0.005277150097182437,0.0039011323969823258,-4.525808644914138e-05,0.0010518276632204425,-0.004948422977223949,0.5034860479501814,0.13657879325157982,-0.043009493314084934,291923.0081585888,short,62,True,3535.0,0.27419354838709675,NEUTRAL,0,62,1,0
